trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
12,0.3357891908346739,0.29024520956227406,0.2506552503498276,0.2215732429251299,0.20685428441767506,0.2040702061180773,0.2202617456469486,0.24287340785655942,0.27533140041514576,0.3046140073478606,0.2944932137125266,0.2950365968226189,0.2952348812537791,0.295780540920578,0.3014945126834906,0.3099552353552175,0.32110752453955616,0.3319364803317206,0.3416304155724541
32,0.33406848679468076,0.31222510193960684,0.28606417267751044,0.26678734154643635,0.25345390774154014,0.24837187161459143,0.2467671183033691,0.25347266358026366,0.2640871074379695,0.2695146742522879,0.290899778524053,0.29262573828350197,0.2942925244615241,0.2969957275462324,0.30313631193929247,0.3125437974352791,0.32409510705166383,0.3343633757156951,0.3440504878088464
52,0.44203392411524495,0.4078864661893331,0.3832113151948565,0.3539209987711887,0.33165304141789526,0.31305535226363923,0.29917518684705274,0.28989067426898135,0.2861969348493159,0.2860570799284323,0.2873063433355794,0.290214879744385,0.29335016766926914,0.29821091417188683,0.30477811119509435,0.3151323595153407,0.32708268956377157,0.3367902710996696,0.3464705600452387
111,0.3661395668387595,0.3884302338301687,0.3718558869974516,0.3565705525458061,0.3408476440129622,0.3280454167228994,0.31638284595519606,0.25759155083685875,0.3010048364012268,0.29808664890100023,0.2974474553617359,0.2961772380460341,0.2945653542949236,0.2998527134276887,0.30736667327515593,0.3181199420274484,0.32950958494774607,0.33921034333606187,0.3464705600452387
