trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
17,0.29865401745071335,0.2897254501586093,0.27369856552059973,0.25757236949157686,0.2391664956735703,0.22337701316609826,0.22011110377095006,0.21103424351614775,0.20799519016322202,0.20295157025694802,0.20282874680215332,0.21451571411742631,0.21678620811450275,0.23656746791621874,0.24767360173605588,0.25864271744453116,0.2902979287252713,0.2972114625866596,0.33700381444043914,0.35277273754131344,0.37024409097343286,0.4006934122153401,0.4059480698863081,0.43129303031792016,0.44276176684718843,0.47624847751035804,0.4938139744605093,0.4983664683905409
41,0.2842583078680696,0.28207977376646265,0.26310210980886134,0.25990376455050984,0.245681414208565,0.2405286493025261,0.23529947608127194,0.23118949547330994,0.22590195986553496,0.2213013093935338,0.21851430347119122,0.22095866194699573,0.21827444307871885,0.22178467993882017,0.22289209996045017,0.22855330774816585,0.22886117781665744,0.237411709470754,0.28659702370633233,0.2973660047288181,0.30808414890080815,0.325121921225489,0.4122843099942111,0.4341602144502372,0.4511334445129808,0.48063985174789586,0.4949520979430172,0.4983664683905409
76,0.2860806886315828,0.29387095860406975,0.2738504435394611,0.2791975349433502,0.2728483831133737,0.25971929968487767,0.2566539412562306,0.2489617871865147,0.2467360537902043,0.2429548995366061,0.24083697390423198,0.23810014144638297,0.23789046178988088,0.236667466402466,0.23506641933118505,0.23513924403060738,0.2362754667876202,0.2369603673062093,0.2361902329722255,0.2419592719163227,0.24592420682818347,0.24955043023563786,0.41862055010211413,0.4370273985825543,0.45950512217877326,0.4850312259854337,0.49609022142552506,0.4983664683905409
136,0.2879030693950961,0.27790474268343474,0.2742818742877485,0.29641632847737953,0.2712503712772324,0.26212675345824143,0.25833244035383157,0.255656108940547,0.2512454285749621,0.2515208617710212,0.24776487505218217,0.2461764313646357,0.245827926649101,0.24424825907143335,0.2437615452918131,0.2442206666160263,0.2441052743351627,0.24333938502070093,0.24595565631625738,0.24860396351680547,0.25187893512910775,0.327749250060973,0.42495679021001714,0.43989458271487136,0.46787679984456565,0.48942260022297146,0.49722834490803297,0.4983664683905409
