trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
20,0.3379706525344926,0.3446412762978559,0.3120702498931797,0.2943316549014843,0.2733539025817269,0.30568052805448354,0.25266589425165803,0.2592677404122346,0.22972953793320364,0.24081093581361487,0.2360268217598014,0.23846563331411993,0.2240659041187901,0.23382561095658702,0.22901165364574821,0.23201622425619975,0.23560589997683248,0.2350038416750721,0.2419485353492294,0.23954919289862342,0.24522940273974542,0.25556958156200155,0.25636713966864144,0.2704038247850833,0.26836272310527004,0.2785670095336541,0.29300935305541775,0.3092539345911073
38,0.33963830847533344,0.3168855837285719,0.29168551720890584,0.2735318479973346,0.2585787249069358,0.2762013859033574,0.2455962492712574,0.24727183741995118,0.2320304747372359,0.2347409542749495,0.2507887656644309,0.23864226370889982,0.22465213966957492,0.23685158235786974,0.23412221753907883,0.23538042783354537,0.2376284084956322,0.23970968294783748,0.24784373120348052,0.2344319743756465,0.23631570259154325,0.24298811961942873,0.24583707758946008,0.2521481940267349,0.25329137027484355,0.28217759541409504,0.29707049843934014,0.3092539345911073
80,0.3413059644161742,0.2891298911592879,0.27130078452463197,0.2527320410931849,0.24380354723214467,0.24672224375223134,0.23852660429085673,0.23527593442766775,0.23433141154126816,0.22867097273628412,0.2261053400952802,0.22748042638774607,0.2275727698319844,0.2262375095174724,0.22770614806823866,0.2280133986345772,0.2272220356326973,0.229150205239638,0.229092733408087,0.2293147558526696,0.22740200244334108,0.2304066576768559,0.23530701551027872,0.2338925632683865,0.23822001744441706,0.2857881812945359,0.3011316438232625,0.3092539345911073
144,0.34297362035701506,0.30060007052623383,0.28281621971305815,0.26304297183745595,0.2747420376433141,0.24969406900194469,0.2725005049180696,0.26837880581944945,0.2623556638761507,0.24881494046261446,0.24067709712359697,0.2344458399916201,0.22847969348709288,0.22941829101552383,0.22571420653116311,0.22389033960568183,0.22329121119104628,0.22392919001982628,0.22328805858271886,0.22356653009917088,0.22480506481819082,0.24338689867274865,0.25285542014768103,0.2511276431868283,0.2583935134890356,0.2893987671749768,0.3051927892071849,0.3092539345911073
