trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
17,0.40874218820417696,0.4023512810333679,0.3197086737134348,0.3136196794612105,0.2649506580992695,0.24934672959903745,0.22548593670092928,0.2292115556286195,0.2173749386770636,0.21600682184866873,0.2151584210323049,0.21702228300676651,0.2181823195603883,0.2240403103356236,0.23296380390389224,0.24222098721518243,0.25360293620834573,0.2649801017526862,0.2779667583683201,0.29369382249428366,0.30645328278465717,0.31312403812354866,0.33824603681613796,0.37321092338959155,0.3877310902785346,0.3940566250181588,0.4125161356790675
41,0.4071444614114747,0.37332629894896074,0.3270539376216993,0.3181311729703779,0.3185177835575546,0.29218024832322714,0.2691408579501011,0.2583722661104143,0.24375886700803523,0.24392365305482622,0.24166353959291811,0.2404214641669491,0.24229002060192723,0.24445583220062905,0.2451242898949037,0.2494262216314669,0.25478780053594935,0.26109034006516185,0.2651948021311934,0.2755076709826006,0.28301465259930036,0.2871958401298773,0.3003367681934237,0.31767132767988976,0.328650149825189,0.3327569988222064,0.34415497689562624
77,0.40554673461877244,0.34430131686455356,0.3343992015299638,0.3226426664795453,0.29724462778562427,0.2942826422341603,0.2782184227108466,0.2749335889421843,0.2683652366514439,0.26570035966947125,0.2634767273820947,0.26210911190706365,0.25832661690566544,0.25753884898779983,0.25728477588591514,0.2566314560477514,0.25597266486355297,0.2572005783776375,0.25242284589406677,0.2573215194709175,0.2595760224139435,0.261267642136206,0.2624274995707095,0.26213173197018796,0.26956920937184337,0.27145737262625397,0.27579381811218495
140,0.4039490078260702,0.3320049952889942,0.3240094404955871,0.31821165257256423,0.3411887343975648,0.3151537019811878,0.30810577098647374,0.29125533590674296,0.2856287615573864,0.27880499068429343,0.27356238974674335,0.2701712813446923,0.26543811524980376,0.26219419635224206,0.26321033924655235,0.25511719612804856,0.2604763833081196,0.26758366837297876,0.27305833419417525,0.2818874011277873,0.28635003026874606,0.299756839476172,0.3178192114801505,0.3249314111243613,0.33181291719500106,0.3419867541526607,0.27579381811218495
