trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
14,0.1889183466259581,0.16826372275385099,0.15672822496839312,0.1430374189127926,0.1356983407734932,0.15665832963420695,0.18750844432404695,0.20775609114421767,0.1742407118935567,0.1754757737299526,0.1768020655312291,0.18038108479103146
34,0.17873797623124993,0.16828002686821683,0.15743165580087073,0.14594879026554283,0.1337139837860121,0.13117133219890625,0.16772839254688587,0.17928736141017398,0.16560009568884576,0.17193411595123378,0.17701254416789763,0.18199008911733872
59,0.17524655840545028,0.18978940319484167,0.1783978595722087,0.16821268501489955,0.16081784595292992,0.15372735686713948,0.14794834076972477,0.1508186316761303,0.15695947948413486,0.16839245817251494,0.17722302280456617,0.18359909344364594
119,0.17175514057965063,0.1732588140816174,0.22358740748785433,0.2152077711398995,0.20411884809903677,0.19540768135647393,0.18580426586360033,0.1828813280982676,0.17901743150867144,0.17659158689456056,0.1787720804647242,0.1852080977699532
