trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
19,0.4275880449281729,0.3685443350621652,0.30887737744175486,0.2544853889916368,0.21156945885875755,0.19694346418046121,0.1960552406112031,0.19746116966233937,0.19652803853407297,0.19765336595119756,0.20937429869087598,0.21810125557515392,0.2314609259665548,0.24801419956635062,0.27137554835228916,0.2924340014509014,0.3226897992666067,0.34470543845524537,0.3750794597429758,0.3883472699815381,0.4253750382135682
34,0.41282711746167094,0.3805357347693733,0.28510467355293834,0.25311468098792744,0.22728025780792754,0.220143955856709,0.21489791317486792,0.21078596871089772,0.20867798074568764,0.20037794493178113,0.20644796793711714,0.23146560714573988,0.23577405387653572,0.24241813984760163,0.25285726018219196,0.26505185608556514,0.3281937090637663,0.35229894377717796,0.3783964123026164,0.39760421203954566,0.4253750382135682
79,0.3980661899951691,0.39252713447658133,0.3619969467440467,0.3299250502487447,0.307309023937411,0.2842739076841848,0.2736227492173504,0.2657477495852609,0.25930993358901827,0.25279150433197034,0.24905098760889854,0.24482995871632582,0.24008718178651664,0.23682208012885264,0.23433897201209472,0.23766971072022883,0.333697618860926,0.35989244909911056,0.38171336486225693,0.4068611540975532,0.4253750382135682
137,0.38330526252866715,0.3507022559591681,0.3380188164876685,0.32160283380560173,0.3028241122959732,0.2900155648260628,0.2739284083540529,0.26963896225746087,0.26348038512638317,0.25900745613094717,0.2546722983035016,0.2516515923746517,0.24233959770906607,0.24514217162714813,0.2437915672217135,0.28017975499341774,0.3392015286580857,0.3674859544210432,0.3850303174218975,0.41611809615556067,0.4253750382135682
