trading_days_to_expiration,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9,0.38155722771524525,0.3518285810332285,0.36103145147108623,0.3630919788775464,0.352290310655906,0.35180653107289406,0.3555211408710514,0.3591215101200298,0.4017439499931513,0.37558074104168,0.3865548461440022,0.428426088843343,0.4377548180121681,0.48848369680125736,0.5063526578606508,0.5095990295980501,0.571191669854395
33,0.3848470390792972,0.3759836290487794,0.3811815797324886,0.39192346238870546,0.3826864442007189,0.3853336868310246,0.3867595862566111,0.3771960385433578,0.3836495958800766,0.38446310073045376,0.38286005954839464,0.40212616353963937,0.402681704791969,0.4307381658915873,0.44124788441067886,0.4453850456356784,0.48425972019034386
52,0.3617689146810793,0.40007672328251176,0.3811974791529381,0.378843327515402,0.383072641938122,0.3802335619507518,0.3789720480653288,0.3789590319973129,0.3763902759310453,0.36700208863668937,0.3703990175355333,0.37582623823593575,0.36760859157176995,0.3729926349819173,0.37614311096070696,0.3811710616733066,0.39732777052629276
115,0.3754034558295786,0.37230118510558086,0.36053730325511313,0.37636040464185944,0.3748265241503611,0.3492185244580928,0.3494886924822604,0.34953419131647046,0.34591549738523514,0.3456116053926653,0.3426342471034685,0.3478263645532633,0.33372615892395185,0.334302964666984,0.34503393115951414,0.34370015466612114,0.34232319612741346
