trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
8,0.5016781546126314,0.3828926538789961,0.3228080814298417,0.30131976903895424,0.2842741027125078,0.2621621404449304,0.26432524482553443,0.27231643765254465,0.3080912063863595,0.35669370449201065,0.3772041430197925,0.38868393684865465,0.4156976089908624,0.4611535979248338,0.48768447211428184,0.35686333354745864,0.36867091650651634,0.3722093030308127,0.3884211919667976,0.403293652923053,0.4148038054585114,0.472508623635574,0.49652976388970826
28,0.3771709714249639,0.3566772262030966,0.3216091160274565,0.30832079339708574,0.2984759090730073,0.2896199110166877,0.2829854185722813,0.28158583773893014,0.2896321876508676,0.30291219923142976,0.3101296052083161,0.32227495411868845,0.33172480566720214,0.34136653820159396,0.3651060407616478,0.38019649707297454,0.39692009871886275,0.3996666189807755,0.4214993551177718,0.44337288872942576,0.45647575317238315,0.47785291378997097,0.5027553805896207
87,0.37907819890964134,0.4053140238604579,0.37798123752373153,0.36928074340970224,0.35200205983078114,0.34049350898982517,0.3294077542833934,0.31914554575003573,0.3134152848802958,0.3100189128536099,0.3068599738971845,0.3060467888891555,0.3070175905939214,0.3085442176677436,0.31019700649642684,0.31217255208182354,0.31729467113088705,0.3222648656648491,0.3231351813103075,0.33145991003076797,0.4618200433267801,0.48407853048988336,0.5027553805896207
146,0.3809854263943187,0.36406105264514976,0.3703343527360513,0.3546473323716107,0.3490287179615915,0.3412211820962484,0.3320572692703025,0.32399948072788365,0.317402193338946,0.31509560870839276,0.31018845592220534,0.30989617597198327,0.31067966390443974,0.3981143448910127,0.33353017002194274,0.34042173429416994,0.34475198708084986,0.3553430288158233,0.36321441711668023,0.3731318577446397,0.46716433348117703,0.4903041471897958,0.5027553805896207
