trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,0.33865711364021206,0.31570846770052485,0.6040991463004511,0.5503193168370611,0.4124681939481648,0.15237936316472817,0.2575411829160992,0.2367931826733439,0.24284438277779843,0.26858686964924994,0.3061710637057285,0.3465954347574103,0.3975774071625484,0.44443208858053085,0.5208954790822612,0.5979744828220795,0.2839886405736937,0.28366130503756537,0.28946329870839493,0.2891456667023887,0.3160487826677808,0.31262426929331805,0.32194596341279014,0.3256371897602475,0.3320670497719941,0.3339216373081649,0.34080872447028576,0.3501231479691188,0.35999442945023336,0.37093002440820244,0.3946739194126714,0.41155424409571245
22,0.33865711364021206,0.3080589190539625,0.3075774884651165,0.3001031700140669,0.30132247576377424,0.3061871122607031,0.29338965255774746,0.3009754142635114,0.3021176555477616,0.30113772144377904,0.2947506708451371,0.29950094225024826,0.2982634129826355,0.3008523397071715,0.3041299760609249,0.2984191396594064,0.30732753293331533,0.30642835427796783,0.31704716345133854,0.31601493946032916,0.3309691230512929,0.3254382494847824,0.33874860475055923,0.3453662072926496,0.353546443570968,0.35626305233052297,0.3660410898781353,0.3792713436836392,0.3927707933982789,0.4106021766059912,0.4448009874533912,0.4672336866910113
82,0.3310075649936497,0.406738994802792,0.28085934117614497,0.28040282038936076,0.27968371531696773,0.2831627455641965,0.2821303673597035,0.28323405506841937,0.28295570376400436,0.28301551188413954,0.28688304931900843,0.28319525849075255,0.2832781935366468,0.2834571571390144,0.28299625948731105,0.28425677018624046,0.28412002899963573,0.2846143148608355,0.28553027371106665,0.2862081019007566,0.2869963089103894,0.28834068073725194,0.2861791546954433,0.2891082621740463,0.2892388072634487,0.2903439936545867,0.2918267565400781,0.29444170155414223,0.29158572001262495,0.2944197833312317,0.30019535890511473,0.30934499051935216
146,0.3233580163470873,0.5054190705516216,0.2582135775493911,0.25815171411236953,0.25797862359940815,0.2578464032063621,0.2600723397258445,0.26153546257312704,0.25796270185858144,0.25811215565505274,0.2598147795809052,0.2590989118351648,0.25978653645980876,0.2594997693903659,0.2596883463422754,0.2606497482140721,0.26089425579716297,0.2618794339654513,0.2622763939444483,0.30112844228426866,0.29981028910185376,0.30514332207502104,0.3059081722278454,0.3105876559730202,0.3115802222858068,0.3155763590624362,0.3209749522545985,0.3272180655021878,0.3312578722104137,0.3445468513719515,0.35587480150041356,0.30934499051935216
