trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10
2,0.3378568044908441,0.1979706506867027,0.07634157689041891,0.13439422494342632,0.21132531303759727,0.2983186805849289,0.38506445543317697,0.47221700002150097,0.5602959624983157,0.2299985220691545,0.24154230882357172,0.2588090544438433,0.2985639765776952
27,0.30288526603980875,0.3121966596971287,0.26525046198399027,0.2266730382299468,0.204603305678997,0.19129152612757538,0.18925427809934464,0.2021063170840185,0.22050960391882948,0.23771073915039312,0.25627661625873627,0.28083382829994874,0.3044740260036107
81,0.2679137275887734,0.23357829876155878,0.28596810797003963,0.2698065400482555,0.25230670531285637,0.23824473160716625,0.22624588905906087,0.21866609733009168,0.2160992788059786,0.21207369395324263,0.2147595067316323,0.28674387772586424,0.3044740260036107
146,0.23294218913773804,0.15495993782598885,0.2883268979270108,0.2764757907257136,0.2638849960989312,0.2561919968717528,0.2436660668749559,0.23248984442885517,0.2222863049879159,0.22680800138840718,0.2367842805877378,0.29265392715177974,0.3044740260036107
