trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5,0.4359758792729329,0.3534038620111246,0.2722558360248889,0.21668042379504762,0.20046351317719582,0.17728816065792263,0.16985954575168893,0.18150088283273133,0.19748810679668288,0.21910017703456752,0.2096939369661666,0.2558320635247861,0.23692640388807543,0.2675428643534522,0.27038117075418394,0.30406969777083165,0.33476544112893736,0.3795478698736273,0.4248291263029233,0.2039422393175228,0.2079610854939502,0.2095672975246558,0.2170018495074867,0.22004094642490296,0.25459015044377176,0.2675141297566559
25,0.31842565655958877,0.2743214769361887,0.24603149604632,0.23283304929903276,0.21151259933247324,0.20030636930592033,0.19060280048030537,0.18751211770696366,0.18556542260989317,0.19013197086968903,0.19510862956723937,0.20357487721579987,0.2140882355484406,0.22420128715028953,0.2409734058612116,0.2537907099147693,0.2703335520711473,0.29541255712337217,0.31798554741000123,0.21118762749116762,0.21836723149879764,0.21891711189471294,0.22750749888595698,0.23392470846823846,0.2579809904098706,0.2705852794469991
45,0.20087543384624457,0.19523909186125274,0.18939849800845643,0.190106310538002,0.1865307183417056,0.18573699442328026,0.18551698569495337,0.186828802675539,0.18811027115716877,0.19078587829288637,0.19115779583579742,0.1918755236501184,0.1950535915442538,0.2005192736370103,0.19828603394305133,0.20351172205870702,0.20590166301335722,0.21127724437311698,0.21114196851707914,0.2184330156648124,0.2287733775036451,0.22826692626477005,0.23801314826442724,0.24780847051157398,0.2613718303759695,0.27365642913734234
105,0.2771396479286846,0.19752099071981663,0.19543766870012025,0.19094825475109564,0.18709787324356802,0.1874895113188327,0.18718640045342322,0.18359522158056812,0.18495838462474534,0.1852523278458402,0.185119706608812,0.18659614983583014,0.18750891182529736,0.1885000158054999,0.19080904531599355,0.1906560074188781,0.19215757291648444,0.19334303627369362,0.19669685114387803,0.19755493948910274,0.2002174831545987,0.20649620012901643,0.20615718438156744,0.25119931047767285,0.2644429800663127,0.27365642913734234
