trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
1,0.12425797244318795,0.1890575047517113,0.19085182765092062,0.1909122242173934,0.18776415103379157,0.1815246954542304,0.12958308510495567,0.23810031580373722,0.33943887229768893,0.4355934017411699,0.5283256700556844,0.6172928717964625,0.2218428701094236,0.19483168105909596,0.2128751863190687,0.22913956353687098,0.24552588999775204,0.25151278840903757
16,0.12425797244318795,0.25385703706023466,0.24641461637255196,0.22859101257533687,0.21470727900689807,0.1980367082272211,0.19595417047705435,0.19708353036845574,0.19711987066003003,0.2055775831526907,0.22237521099731442,0.23384131551495632,0.26027515166278653,0.20092095910497895,0.21580766090317208,0.23433927756166875,0.2485193392033948,0.25151278840903757
61,0.12425797244318795,0.09166324078795063,0.12130648357679061,0.14100474603556998,0.1525574735815237,0.15824890964999483,0.1634331814218619,0.1675272633117312,0.17152260345518433,0.17646962089079227,0.1773539197997379,0.18432817282162475,0.19344394999122264,0.20701023715086195,0.21874013548727544,0.23953899158646652,0.25151278840903757,0.25151278840903757
115,0.12425797244318795,0.13528903892928926,0.15323343585944996,0.1608210230606851,0.16501268268123967,0.1699198394666863,0.1734088770162761,0.17521884084049172,0.17778584909504774,0.1803338550308257,0.18261502259077678,0.18341058855606068,0.18874240301321296,0.20994271173496531,0.2239398495120732,0.24253244079210928,0.25151278840903757,0.25151278840903757
