trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
8,0.14925756949373817,0.14925756949373817,0.14925756949373817,0.14925756949373817,0.1241299012357981,0.1250694072355202,0.11649108410843037,0.12625677883768566,0.1330655258660984,0.14189019195809546,0.15712224483455287,0.18919855667538701,0.21524291424695544,0.14179143470407304,0.15786170516929732,0.16487773247602813,0.1763056737963704
28,0.14925756949373817,0.14925756949373817,0.14925756949373817,0.14297565242925314,0.11784798417131309,0.12702837439234396,0.13123338767108067,0.13316337443381668,0.13354353607702044,0.13453846503786296,0.13412382122103536,0.13679942194107397,0.18188214307993128,0.1486008000274675,0.15908747507851498,0.16715997622017587,0.17973740071239377
53,0.14925756949373817,0.14925756949373817,0.14925756949373817,0.13669373536476814,0.11600592367382968,0.1263933810743608,0.13177523987305495,0.13416325053503012,0.1375840422909874,0.13978217699952994,0.14155111759229977,0.14621209507109745,0.1485213719129071,0.15541016535086197,0.16031324498773264,0.16944221996432363,0.18316912762841717
112,0.14925756949373817,0.14925756949373817,0.14925756949373817,0.13041181830028312,0.6564763955068214,0.08052699773159763,0.09759560255704228,0.10666996693563408,0.11391475861154167,0.11955091440365288,0.12545823347252041,0.12989412201553716,0.13498206938067858,0.15663593526007963,0.1625954887318804,0.17287394688034702,0.18316912762841717
