trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,0.6353180928216471,0.5530411538836953,0.47193988600213843,0.5965124672457626,0.474198788032455,0.44652847376360244,0.3970607001341461,0.33082884354739184,0.24032297424866392,0.19230519581021338,0.1819384376937281,0.17097949253630226,0.18297461712558608,0.19217640110712622,0.22971839330683405,0.24304100010874882,0.2859346222828786,0.2981251165268704,0.3429903397539195,0.35605172398491286,0.39799012480632656,0.4582517448483102,0.5100080555474044,0.5735481606697945,0.6349582897485107,0.6676286063547987
29,0.6147488580871592,0.5327658369133061,0.5030830313130444,0.5659340474424357,0.4672812094652419,0.4341615303562384,0.38050273598745754,0.19219629759739928,0.19662025412239367,0.18750399957682223,0.1728361066551166,0.16781686385218933,0.17709654559623578,0.18537464035727874,0.19968065930721102,0.217878935532816,0.23765964355066269,0.25396030991315754,0.2868662659383624,0.29856933158062626,0.3272444937884837,0.47119082252308375,0.5258930818280019,0.5889006929394736,0.6431258689000827,0.6676286063547987
67,0.5941796233526713,0.5124905199429168,0.5342261766239504,0.5353556276391088,0.46036363089802873,0.4217945869488743,0.363944771840769,0.20823852314782082,0.1447359913093786,0.16237571329156886,0.16555000442352777,0.1707250603218287,0.17680580817014016,0.18290976547667148,0.19394591030501102,0.1980370418233673,0.21190906194918382,0.21991131248847237,0.23074219212280522,0.24108693917633964,0.2564988627706408,0.4841299001978573,0.5417781081085995,0.6042532252091526,0.6512934480516547,0.6676286063547987
127,0.5736103886181833,0.49221520297252763,0.5653693219348566,0.504777207835782,0.4534460523308156,0.4094276435415102,0.3473868076940804,0.22428074869824238,0.16852059355979598,0.07156565101027637,0.11881591903125145,0.13518728923787468,0.1470677207236975,0.15808285766667737,0.16444994805158383,0.1705011748146711,0.17700210670030617,0.1821783731926831,0.293396958053859,0.3195385319913331,0.3573753038094755,0.4970689778726308,0.557663134389197,0.6196057574788316,0.6594610272032266,0.6676286063547987
