trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
12,0.11535945928717221,0.1996175737628344,0.25005398039824384,0.2780478196507357,0.2865771509649245,0.3017526372572563,0.30871206482662034,0.3180109696953713,0.33384812345327064,0.3495139735652468,0.36622575991358647,0.38605316035396997,0.4050531073939406,0.40401984929834095,0.42596842814646313,0.4431857033513521,0.4252291427669181,0.39546033521565127,0.3975599967186926,0.4332621127013083,0.4396647923052166,0.4381876692946871,0.4599683401388197
32,0.11535945928717221,0.22784861162829192,0.25490596829282725,0.2875209745057391,0.3039910888443127,0.31008462887980337,0.3197578979264582,0.3346679439113818,0.34219205878374853,0.34991242332218664,0.3563736943939986,0.36891423637057835,0.3706059417449758,0.3885989422342902,0.38554820605206813,0.39872983386208566,0.41689591460379566,0.42064248721212893,0.42530589287355386,0.4359141859772265,0.4409149944145467,0.4372785609214006,0.46753159987795945
93,0.11535945928717221,0.21135548860371356,0.22952262715758992,0.23317540890495048,0.2578579809112798,0.25932372687186,0.2721859596957506,0.2921833057249633,0.2951220321906749,0.3019181911017104,0.31511043644964937,0.3185164791184142,0.3200272912586089,0.32561831101355654,0.3314853004133993,0.3392392991715851,0.345096031222696,0.34206820440897,0.427957966149472,0.43716438808655655,0.4400058860412602,0.44484182066054034,0.46753159987795945
161,0.14642386369211866,0.1961618925516281,0.1977089055041028,0.2304547895338249,0.23172954554087602,0.2540139085282874,0.2603477539167796,0.313015714589117,0.32231800287796086,0.33407197550764844,0.3505817984018097,0.3617847932561774,0.3620235702784749,0.37579336958000986,0.3873355018823757,0.3822342209692516,0.37027818321917366,0.3698141005638313,0.43061003942539017,0.4384145901958866,0.4390967776679736,0.45240508039968,0.46753159987795945
