trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5,0.11307757252175388,0.11307757252175388,0.11355326355270817,0.11545602767652538,0.11735879180034259,0.1192615559241598,0.12116432004797699,0.11331524998902943,0.12044912654002116,0.14986036838822245,0.15214542067390693,0.15306548722783128,0.16591191814771988,0.1850527741815064,0.2175948038267449,0.24188962286495547,0.32256842636162963,0.398649989517211,0.44074831154043487,0.539772531542693,0.18855313115413105,0.19440374474068073,0.19963842459413517,0.20696596573740622,0.21481322047383966,0.22424967382750127,0.23218222676703354,0.2422054309448108,0.25223477531223965,0.2641719677793619
27,0.11307757252175388,0.11307757252175388,0.11402895458366248,0.11593171870747969,0.11783448283129688,0.11973724695511409,0.1216400110789313,0.12728500245590346,0.11433962029990234,0.13945347535464414,0.15498494630853693,0.15929413816589008,0.16498087736087333,0.1694424588419567,0.17241338054532948,0.20735298292666915,0.24769580398382035,0.2880911509694699,0.30998435507961597,0.3619502666864901,0.190765695816053,0.19511648687203365,0.20154302238950944,0.20872513851366745,0.21697767506579518,0.22680344591237658,0.23359473115192433,0.24580452864880864,0.2536503497919563,0.26872498953320645
47,0.11307757252175388,0.11307757252175388,0.11450464561461678,0.11640740973843398,0.11831017386225119,0.12021293798606839,0.1221157021098856,0.14125475492277748,0.14373956613006977,0.15204603631029115,0.1539816561770994,0.16078124641015873,0.16193277926397376,0.1668873256457393,0.16740810300202993,0.17281634298838286,0.17282318160601104,0.1775323124217288,0.17922039861879704,0.18412800183028719,0.19297826047797492,0.19582922900338656,0.20344762018488374,0.21048431128992867,0.21914212965775068,0.2293572179972519,0.23500723553681516,0.24940362635280647,0.25506592427167285,0.273278011287051
110,0.11307757252175388,0.11307757252175388,0.11498033664557109,0.11688310076938828,0.11878586489320549,0.1206886290170227,0.09934549752215542,0.12655863278013998,0.1410999134031556,0.1513243100940381,0.15910066929878894,0.16517924349631996,0.17106480762964965,0.17666426636767582,0.17965719069827762,0.18883793935313875,0.19434234724210062,0.1994194736283992,0.20902077274048697,0.18634056649220912,0.19369100260932784,0.19773382679876086,0.20520679296114497,0.21264876588188417,0.221695901742626,0.23076972238214272,0.23860633324081298,0.25081920083252307,0.2596189460255174,0.273278011287051
