trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
4,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.17235046810544874,0.04064702629645267,0.08592788433081897,0.13917923153052522,0.20021259740000127,0.08285027788167273,0.09717264121298647,0.1014271916482794,0.1192767484273468
27,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.04357344826058296,0.04584406866801965,0.06644201486381976,0.06805697704156408,0.08120197963689471,0.08339971062993208,0.1017636180740046,0.101315049506371,0.1252639814010054
92,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.04259797427253953,0.045709024715941,0.057745015559219126,0.06670982942642636,0.08175141238515406,0.08799068749095021,0.1016514759320962,0.1073022824800296,0.1252639814010054
152,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.4299045077951803,0.3011274879503145,0.0416225002844961,0.013482605747931616,0.03484373643727904,0.13346121341321382,0.0823008451334134,0.09258166435196834,0.1015393337901878,0.1132895154536882,0.1252639814010054
