trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
8,0.1477614143453676,0.1477614143453676,0.15313251883945567,0.21903123560075233,0.28932902254622817,0.2916277025507109,0.28345062129599574,0.2846280063764724,0.2887893012791219,0.2919650986065327,0.30147188884533044,0.3064514577765688,0.3089785056099764,0.3227084595262239,0.3373179632607895,0.36526407263481786
33,0.1477614143453676,0.1477614143453676,0.15850362333354373,0.26881663887978485,0.26627051858390033,0.26442286481382926,0.26160592121988113,0.2593078729789987,0.25579435952389074,0.25528748239924637,0.25766970002106887,0.25456841601535307,0.25449079244164646,0.25390835012159163,0.2581645950481521,0.2559066063225616
53,0.1477614143453676,0.1477614143453676,0.16387472782763177,0.14205881474423288,0.1686929797553089,0.18109322557408788,0.19230011795950191,0.2004003632703686,0.20653853894634097,0.214455781422178,0.2194052696977962,0.22205582448242628,0.22825848864404646,0.227589432961759,0.23407476805961208,0.2354548239517601
111,0.1477614143453676,0.1477614143453676,0.16924583232171983,0.18043206755308924,0.18724312933610787,0.19493564743392283,0.2014336927937257,0.205467996688562,0.2085703124273986,0.21391498691858368,0.21480580768758908,0.21758169093965027,0.22082273297852334,0.22375691149433383,0.299669420347215,0.2354548239517601
