trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
12,0.2566857373441099,0.2566857373441099,0.24178359575005037,0.22688145415599087,0.17924380807375828,0.20431977104420757,0.20115294734872316,0.2136565887597837,0.22232098104881545,0.251110791634781,0.2750896909842522,0.3041735203428888,0.3419862481875646,0.3782260225414506,0.4095920303698761,0.4428981426111641,0.4730305306269561,0.4997869001545876,0.5082163927867783
32,0.2566857373441099,0.252960201945595,0.23805806035153548,0.16077741136811358,0.1724161344073872,0.1893994035811615,0.19506268442372013,0.20347889720746698,0.20590659388489016,0.2171768701026208,0.22545499660547452,0.25663658308041215,0.2807828836155487,0.3044352982333201,0.32610035035871776,0.4504312396151121,0.47971962300886395,0.5018942733126353,0.5082163927867783
72,0.2566857373441099,0.24923466654708012,0.23433252495302062,0.1669328769366618,0.10334679761828995,0.13880980478410762,0.15775788401409452,0.17100018077450277,0.1820350063888097,0.19094574917152674,0.20135800903641793,0.20909964581793555,0.21957951904353282,0.2306445739251896,0.24260867034755934,0.4579643366190601,0.48640871539077185,0.5040016464706829,0.5082163927867783
131,0.2566857373441099,0.24550913114856526,0.23060698955450576,0.17308834250521005,0.10061509020453172,0.12988435071643853,0.1476471485460752,0.15796920876513046,0.16511948045691005,0.17202470655490043,0.17871989735960245,0.27554294700275006,0.2989027707924917,0.3201183021475329,0.3427534064793617,0.4654974336230081,0.49309780777267975,0.5061090196287307,0.5082163927867783
