trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1,0.16578385289448158,0.16578385289448158,0.1489457992426412,0.145943355068327,0.17084051997501934,0.17733093242054598,0.10424083424377599,0.22417443183358624,0.3346416297839789,0.43888618700741505,0.4409191708099063,0.5387913657487936,0.6332692952258361,0.6352217159433194,0.22933979065882584,0.22963501807306452,0.23930120806061683,0.2533186270768606,0.27019383170097405,0.28593318564369774,0.3045648409513998,0.3298545160085209,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057
21,0.16578385289448158,0.16578385289448158,0.19443390291508628,0.16535880629286304,0.20239195402465063,0.2039177524483307,0.20927725026183297,0.21582952693840554,0.21756758643853588,0.22524499979349696,0.23273271640425192,0.2350269715914389,0.24564642134144962,0.2613975303737298,0.2719213159358601,0.23168371341648392,0.2420856077109736,0.2575429369346257,0.2744071241552657,0.28958957016076803,0.31022428408818054,0.33683991040030076,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057
65,0.16578385289448158,0.16578385289448158,0.17782521922341074,0.1831774054702919,0.1866260468671951,0.18931676416601373,0.19377771090738982,0.1959771053380623,0.19839088080035797,0.2033249476934431,0.20476322413592424,0.20992260878594715,0.21360015233866325,0.22226934243009558,0.22553762738622576,0.23373240875990328,0.24487000736133036,0.26176724679239083,0.2786204166095573,0.29324595467783826,0.3158837272249613,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057
125,0.16578385289448158,0.10345769557019611,0.12652790384379095,0.13928908592538805,0.15074411239276125,0.16212200307613814,0.16677244859106857,0.1753070663400136,0.17539375014075323,0.17766570686664085,0.17996229916469916,0.18301960151856797,0.18519390176400774,0.18675826538179158,0.22758632272964513,0.23651680841026004,0.24909431721909547,0.2659805392466824,0.2822768011266275,0.298905397814619,0.3228691216167411,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057,0.34382530479208057
