trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.20519503844915224,0.21707582864665406,0.24698209008701694,0.3003288195072233,0.10082792307455105,0.17598151884765983,0.18246186885332763,0.2848281874295427,0.4021312281977661,0.38369758408852217,0.4591701551010552,0.5319173267435415,0.6024152710004173,0.3101645750166005,0.315401476321746,0.3028104268826018,0.30811989249328936,0.3173290897163436,0.31413913218517403,0.32270814318524504,0.35010913028486124,0.3566088653545813,0.37159901224163805,0.38632144441584215,0.40179000319445834,0.41484268157446846,0.42259511593665344
22,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.2215187599933702,0.20061724231654393,0.2371530567911957,0.2756397890242799,0.2839595171028262,0.2953959497319272,0.32389644445442856,0.34203730272642213,0.3536081771307971,0.34582747864392416,0.3863267633451263,0.42406580009941247,0.46283612232119464,0.31515644034234036,0.3178730105439206,0.31267815130830456,0.31679146605661584,0.32690625834100995,0.32362507605341595,0.3373814181983643,0.34913634882155004,0.3608315143527525,0.3748714366869952,0.3904102360575871,0.4054354909420215,0.4177235330169104,0.423590481675304
62,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.2378424815375882,0.2404837184581195,0.2507943809790743,0.2659863939860886,0.2946049580999199,0.2943752485476287,0.30895477243989405,0.30618654902680487,0.30508512606382815,0.30795737319932615,0.3134833715891973,0.3162142734552834,0.3232569736419721,0.32014830566808017,0.32034454476609525,0.32254587573400734,0.3254630396199423,0.33648342696567635,0.3331110199216578,0.3520546932114836,0.34816356735823883,0.3650541633509238,0.3781438611323523,0.39449902769933204,0.4090809786895847,0.4206043844593523,0.4245858474139546
121,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.18887131690493425,0.2335344149767642,0.2568111233828382,0.28945140438800965,0.2722516234999266,0.31000133236871014,0.3018357171768968,0.2957729252470385,0.3055220565934609,0.32022173349266586,0.3033312278533464,0.31626303104114034,0.30322922494483306,0.3051727096908607,0.3129299420995713,0.292942702456899,0.29944831892996293,0.3077519210916772,0.30465318831693217,0.3080348681721258,0.3510819117481724,0.3523862163564101,0.3683265877962809,0.38223265277409724,0.3981445154468952,0.4119618301320266,0.4215997501980029,0.4245858474139546
