trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
2,0.349109447966158,0.349109447966158,0.40365443556882197,0.2358285147658356,0.10851378979272044,0.13225918935358813,0.15206924380863804,0.18436687596991447,0.2836109731153305,0.3345837749100852,0.40479068467332213,0.4726576856168068,0.5380173582962895,0.6017782724339156,0.19109976718223784
22,0.349109447966158,0.19361134171586158,0.1801076553014867,0.17059978412194682,0.16057743416513923,0.1638200285180196,0.16438685763627578,0.17087389902286512,0.17828385530487773,0.19047955303972716,0.20199320714742974,0.21761809731529086,0.22935045630515308,0.398837414028759,0.20003954738028604
47,0.349109447966158,0.26362570633351506,0.13047358822877836,0.05589241112908388,0.10504208008446315,0.12283540359955118,0.13575477879737183,0.1454692893399594,0.15304810667255164,0.16206770552321795,0.17040093143477075,0.18051775736671072,0.1867331315441652,0.1958965556236024,0.20897932757833423
105,0.349109447966158,0.33364007095116854,0.08083952115607004,0.10812049884050391,0.12557550933664796,0.13520996524065795,0.14414406058751295,0.14986278255353466,0.15555751918156757,0.16142964051832134,0.16762440031714126,0.1728087447720749,0.17808047129355298,0.18215998698418964,0.18969031778513984
