trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
11,0.07851606637448053,0.07851606637448053,0.10987620146915586,0.2353167418478572,0.36075728222655856,0.4861978226052599,0.3168970442170013,0.11874856266773683,0.15364705038788917,0.13414855464024616,0.15548993692818147,0.13890300387843224,0.14710292863981603,0.1531632866454014,0.1613835472645363,0.17203554823223768,0.18668729392801375,0.2069457160560182,0.20865071006892974,0.23299229773512284,0.24834278128474424,0.2663284530186233,0.3074677260119122,0.31971988020134573,0.37008850178733455
35,0.07851606637448053,0.07851606637448053,0.1412363365638312,0.2666768769425325,0.39211741732123384,0.5175579576999352,0.25001007305602335,0.12126099460140621,0.10707942038813245,0.1298240529259647,0.14042552058817293,0.14325472147976104,0.14758455099472617,0.15175532600147368,0.15420568283250422,0.1593297594098317,0.1668632285120069,0.1702508264376988,0.17612968783923122,0.18795351491848195,0.19102407803284296,0.22105934341353561,0.3105307645592706,0.33231203559784295,0.37008850178733455
70,0.07851606637448053,0.07851606637448053,0.17259647165850653,0.2980370120372079,0.42347755241590923,0.4506709865389572,0.18312310189504538,0.1237734265350756,0.11998249890092395,0.13265359290960335,0.13828404904858446,0.146829970745232,0.1493224457512027,0.15364471582428396,0.15699617668279606,0.15851497597630085,0.16175745916989293,0.164120705727941,0.16675186504368728,0.16995793087949881,0.17278013846506568,0.17579023380844797,0.313593803106629,0.3449041909943401,0.37008850178733455
129,0.07851606637448053,0.07851606637448053,0.20395660675318186,0.3293971471318832,0.4548376875105845,0.38378401537797924,0.11623613073406744,0.126285858468745,0.13847305635452764,0.14365519911463337,0.14661299641111727,0.1496898873885752,0.1533453288205548,0.15498822708295212,0.15712538047708854,0.15865153733216025,0.1615527422043468,0.16240060051546798,0.16408206259983016,0.16488882572377617,0.21955429574184449,0.24162897991018006,0.31665684165398733,0.3574963463908373,0.37008850178733455
