trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
7,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.0885766923912646,0.11014270895284732,0.13543484336486952,0.17290199200812317,0.22924293225266967,0.25733324448873285,0.19193544160643342,0.22799099819548335,0.2521385338339796,0.28418330129045377,0.3105077922044206,0.32146012014540326,0.3282238346162871
25,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.10768950468045298,0.12550943892286176,0.13819748561907574,0.153033907839185,0.1726264594621279,0.192805617357856,0.21302639730337292,0.2329791984928535,0.2585249789476883,0.292736075404709,0.3164316978043245,0.32313626092576286,0.3299196925131286
93,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.09785357477838068,0.11481329426794654,0.1271309369670709,0.1355467674074953,0.14119836464789506,0.1497535302125544,0.21801459760074307,0.2393656436065622,0.2670777530619435,0.2986599810046129,0.3181078385846841,0.3248321188226043,0.3299196925131286
153,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.052146272376363115,0.07036148238381386,0.051640680800987986,0.0834674454434918,0.09803686211694254,0.11084625757026498,0.19926580456831394,0.1708444859094939,0.22300279789811323,0.24575208872027088,0.2756305271761986,0.30458388660451674,0.31978397936504366,0.3265279767194457,0.3299196925131286
