trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
22,0.21864599181459762,0.21864599181459762,0.1987002958773678,0.18198284521759436,0.18040510899778542,0.17495332405017988,0.1748635649891872,0.17433812019332953,0.17445615724610378,0.17658294409922415,0.17659524155457257,0.17610100376264573,0.1799633035377871,0.17789213913935303,0.18478770722671908,0.18291629265508516,0.19045441214805098,0.19509028836479098,0.2070617570042565,0.2230987366709382,0.2401784409829877,0.25327394909391765,0.27766944409199645,0.2940518600555867,0.3145759394183521,0.3526785895622464,0.38481812118798003,0.4145860508098746
42,0.21864599181459762,0.15206567889031997,0.1531777578583182,0.1599977837732963,0.1622045008198592,0.16213075967243445,0.16408714986481282,0.1631013910778265,0.16314454408775916,0.16305573693126119,0.17258277427433677,0.17340352020763777,0.1777348399763135,0.18200099625664995,0.19174237654085396,0.19729769807521075,0.20781097023094203,0.21685033304676324,0.23409903867384593,0.2273686627489506,0.2434523180107202,0.2593728228434373,0.28176504808289404,0.29918287989627806,0.3241016019543257,0.3607134724686798,0.39226010359345365,0.4145860508098746
86,0.21864599181459762,0.16170669680558278,0.15728808692005675,0.1584484646823893,0.16050951330752533,0.16081711379244962,0.16161010832582895,0.1621039357302983,0.16108730536920907,0.1653133232838958,0.16857030699410097,0.17070603665262984,0.1755063764148399,0.18610985337394684,0.19869704585498885,0.2116791034953363,0.22516752831383305,0.2386103777287355,0.26113632034343537,0.23163858882696298,0.24672619503845267,0.26547169659295705,0.2858606520737916,0.30431389973696943,0.3336272644902992,0.3687483553751132,0.3997020859989273,0.4145860508098746
146,0.21864599181459762,0.18020349634147528,0.04708828986711565,0.10252883003621416,0.11547465237404153,0.12431041384009188,0.12933972877514135,0.1313564255228469,0.13599430465915302,0.14006911789912208,0.14237894917810354,0.17533467009520848,0.17669925777709647,0.18544878030033296,0.190806669255037,0.20106675782169364,0.21012890833931203,0.222836067366496,0.2421175285071868,0.23590851490497533,0.2500000720661852,0.2715705703424768,0.2899562560646891,0.30944491957766074,0.3431529270262728,0.37678323828154664,0.407144068404401,0.4145860508098746
