trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
17,0.16945268561537902,0.16945268561537902,0.16945268561537902,0.21325424009283114,0.2431581738194838,0.1920298116421736,0.33025624542993304,0.3805499826860901,0.40381486647315085,0.4369559276152663,0.45172341968172386,0.4627243989825873,0.4673373491751479,0.4808711884645475,0.4859894293128489,0.48172970984691066,0.48403347745055264,0.4784980421912851,0.47112288298343563,0.46925982826471335,0.46695133284614765,0.46236135265675754,0.48158521158460105,0.4528663114771455,0.49705747553761837,0.5137830578900816,0.5228716861926356,0.5746322758989618,0.6144105746080163,0.6524969526326834,0.5853958021966116,0.7247204038195709
37,0.16945268561537902,0.16945268561537902,0.16945268561537902,0.22022575410012796,0.25074161047625254,0.3047044589545295,0.3436952439252615,0.36240953586814556,0.38292299739462654,0.38717989660328134,0.4108235243998638,0.416073804377768,0.42020872613777926,0.4316869657651705,0.43792127123399455,0.44203489379777394,0.44595723367330836,0.4473356461230531,0.44855569028732506,0.447466611447136,0.4474279565138609,0.44791174126271704,0.4630656313287511,0.45480318201812964,0.4758412103445371,0.49322868703389156,0.499971929555064,0.5327068397722596,0.5596124275360365,0.5846948955882874,0.5585974593356517,0.7247204038195709
77,0.16945268561537902,0.16945268561537902,0.16945268561537902,0.2271972681074248,0.27151229318146847,0.3266833222365174,0.31421233319724523,0.31040465520913235,0.3320946249226914,0.3374038655912964,0.3699236291180037,0.3694232097729486,0.3730801031004106,0.3825027430657935,0.3898531131551402,0.40234007774863717,0.4078809898960641,0.41617325005482114,0.4259884975912145,0.42567339462955867,0.4279045801815742,0.4334621298686766,0.44454605107290124,0.4567400525591138,0.45462494515145585,0.47267431617770145,0.4770721729174924,0.4907814036455574,0.5048142804640566,0.5168928385438913,0.531799116474692,0.7247204038195709
136,0.16945268561537902,0.16945268561537902,0.2062827260855343,0.23557473716271501,0.25549160157289486,0.2586659907701158,0.2829453697277377,0.29997037117669173,0.2874102244421029,0.31026608334333516,0.3318914732373469,0.33686676685942807,0.33135432917855495,0.34457231623638657,0.33928898104790867,0.34331100723065916,0.3584433287229358,0.35468621991443844,0.36412338848811754,0.3756435152306701,0.38470919491217903,0.38762270757243045,0.3951131491304862,0.47689876404836606,0.4842040015207687,0.49777300118516854,0.5258522244082271,0.5525959891267869,0.57865561654837,0.5511443203702515,0.6282597601471315,0.7247204038195709
