trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
14,0.16383926274010377,0.18137875775815107,0.2567603442198557,0.2816118532120049,0.2826365051751628,0.3023809654577655,0.32353893444472703,0.33670358646001997,0.35736461171662237,0.35548998828601286,0.36927112428470593,0.3710092595799799,0.3786971314320191,0.3863964021560971,0.38706707195262946,0.391673436267997,0.39888779252734113,0.41832223863507123,0.44230307790700135,0.46579163722174394,0.4843136857357241,0.49685236349304923,0.4951222382024796
32,0.16383926274010377,0.18722525609750018,0.2799387069273076,0.30013838603498433,0.30954571214239485,0.33522582471666384,0.3508270207760567,0.3554922947821071,0.3754487752505081,0.380133035679238,0.3977473631085933,0.4006726122941905,0.41266009337929793,0.4214106542343306,0.42704379265456194,0.43522715382986227,0.446015901105752,0.4560707804815989,0.4737391257400147,0.4871935966941666,0.5075611465476858,0.512312858776727,0.5163026497742439
92,0.16968576107945288,0.21040361880495204,0.211161772926077,0.2919091801353237,0.2930172245833438,0.3056813570898812,0.31608585877394435,0.2965379659338364,0.30474924480452703,0.33350209276775056,0.32074555854496833,0.3502139165335124,0.3443993450181884,0.3644257811937323,0.3761741606635537,0.37385040484492005,0.3679890473881208,0.4065754164511275,0.4229877182768985,0.4378187641118007,0.46593137292569364,0.452761415058951,0.5163026497742439
151,0.17553225941880196,0.2335819815124039,0.3073124999604092,0.3105090705922095,0.3166110964405811,0.3170807890468929,0.28768710363165084,0.30241406591759334,0.3084103534099821,0.34334167741163596,0.3197371124303843,0.32097605965586895,0.3279665461854425,0.3306451853789819,0.38392379846577535,0.38636909868613056,0.393155643011596,0.42443924717906445,0.4443896777493212,0.4610662249237624,0.48139186820937147,0.4739418266307153,0.5163026497742439
