trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
18,0.2257985052568391,0.2362350590876279,0.2300001236385735,0.23562596011102224,0.2278024231452944,0.22989141653738426,0.22840074634669644,0.2306228250973692,0.23049756543792224,0.23236464307442356,0.23375106206908902,0.23637926437063003,0.2456229506245072,0.23968838945048596,0.24209743289348587,0.24678456457713374,0.249503172437233,0.25637104128741306,0.264208176190847,0.2537442687017413,0.26460288566690426,0.2716246393749389,0.2781867817288762,0.2915910038583869,0.30138991608427107,0.3201663471329038,0.3403284973570802
42,0.2257985052568391,0.23545711034416775,0.22862644776487703,0.22980661639450414,0.22728311662144218,0.22593736679612858,0.2301793909021943,0.22996000746782275,0.22964939160248007,0.23250290331603218,0.23225902262129372,0.2350621567831177,0.2329254954187869,0.23866335589279045,0.2385831819793476,0.241219664891876,0.24088350447385898,0.24731742242881705,0.25413942210359836,0.25361255090112234,0.2682663305888316,0.27274407563697467,0.28000101709284336,0.2954543327802347,0.3033684438522832,0.32576564822644405,0.3451827804006256
106,0.20932124394397786,0.2157053113626519,0.21657894366552335,0.21999895596735217,0.220145561998431,0.2220292571821931,0.22424884547645949,0.2270201995201637,0.2288577025197267,0.22903976153931202,0.23103785682352343,0.23681967716476543,0.241738456565877,0.2491259347217624,0.2579143639476492,0.266742508363981,0.27447827900460503,0.28434568436534435,0.25400770430297936,0.25727599582304966,0.26938576685086735,0.27455831100094186,0.2838643460146912,0.2974328605482468,0.3089677449458234,0.33061993126998945,0.3451827804006256
166,0.15196798628902272,0.16613128447495384,0.17131730242094978,0.1801210955441967,0.18277196859564485,0.1908567726997964,0.1917466301322594,0.19537381490158623,0.20008315579068264,0.23139541180420053,0.23370856059707673,0.2412213138946363,0.2407134230081815,0.24561168380762413,0.25234946426239147,0.258122840400607,0.265424660146009,0.2742769302780957,0.2538759865023603,0.260939440744977,0.27050520311290316,0.27637254636490904,0.28772767493653906,0.2994113883162589,0.3145670460393636,0.33547421431353486,0.3451827804006256
