trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13,0.14492151367070583,0.14492151367070583,0.14492151367070583,0.14492151367070583,0.12124520078725246,0.10532619625773729,0.17381918077554215,0.17147659160009576,0.1821917245642301,0.19338107680631514,0.1975094555577987,0.205333149395757,0.21393522383463107,0.22413915433222892,0.23543926223571818,0.2495836008953779,0.26675204228902716,0.2167774774065759,0.22390731777484688,0.24145598044362965,0.2608030774466316,0.2925400496555298,0.32130576792864557,0.3494433633655801
38,0.14492151367070583,0.14492151367070583,0.14492151367070583,0.14492151367070583,0.11335309649276801,0.11308350461167548,0.14808756479707694,0.08279109875988731,0.12346465031093984,0.14651516897608785,0.16069780229048578,0.16961727700417972,0.17703801657051715,0.1872895065701974,0.19813087879710242,0.20579144806023592,0.21622137858021825,0.22449503711617355,0.23499649938720757,0.25943638278795694,0.2835872045843747,0.2955243313459149,0.3298995801228891,0.3559579577798104
92,0.14492151367070583,0.14492151367070583,0.14492151367070583,0.13702940937622138,0.10546099219828355,0.12084081296561366,0.12235594881861173,0.1434708678485192,0.1569630190709003,0.16421812902154603,0.1704970580313258,0.1777806201752808,0.18235090254356587,0.187775086355449,0.191834967758061,0.1945275777327955,0.20134235798738062,0.20172895455012552,0.20549517575497503,0.21523482317114542,0.28657148627475976,0.3041181435401584,0.3364141745371194,0.3559579577798104
156,0.14492151367070583,0.14492151367070583,0.14492151367070583,0.1291373050817369,0.09756888790379908,0.12859812131955187,0.14539522006841415,0.15180625053003646,0.1578787877579267,0.16189891211393803,0.16929003619803407,0.1700064157942336,0.20324502843789738,0.2116071742955836,0.22070928432671943,0.23063981001091133,0.20905991769697826,0.2128181361624862,0.22347557809930232,0.2380189503088885,0.2895557679651448,0.312711955734402,0.3429287689513497,0.3559579577798104
