trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
3,0.2685519875042263,0.6234149914141522,0.2986243096810891,0.33594155093955724,0.33145255503273313,0.29706643194966503,0.2913717723069429,0.2877129219873226,0.2863019609280509,0.28631524361873534,0.28557193379349877,0.29992990134147224,0.3131892118356518,0.3482053617446723,0.3359962095055103,0.37779033550921737,0.37170256606739044,0.4273323644898144,0.4433387348244217,0.46953731699857354,0.4891754735581885,0.524592774271145,0.4702245475133498,0.5534620766001459,0.6036353431511141,0.6107930027328997,0.3397586867276714,0.3469832116768906,0.3550287148399013,0.3621526515781505,0.36774652913026445,0.3712263009599223,0.3712263009599223,0.3712263009599223
22,0.2685519875042263,0.3215737014328097,0.3276672913786042,0.3351281309980241,0.32250905204711783,0.3218647230444443,0.3219508178923928,0.3232986100069401,0.32656007995529235,0.3241542739419782,0.3378060452177997,0.343750365007395,0.3525604156743386,0.3608644642572925,0.3748061741303078,0.4020123620541599,0.4319013191437434,0.4448055349670456,0.47910869699532393,0.3886879489996018,0.40043608261869673,0.420902064558465,0.39568750730941177,0.43958094350843135,0.4665497477629683,0.47318141832928473,0.3418531131286723,0.3485010477504994,0.3575336303477979,0.36320970443937856,0.3694864150450934,0.3712263009599223,0.3712263009599223,0.3712263009599223
64,0.2685519875042263,0.2927161921828034,0.2926896828187812,0.2917161680319291,0.29180051132498713,0.28979986227088866,0.2918462008035306,0.29100975956188013,0.2902042017968563,0.2951909417951643,0.29234814431131534,0.29304155252678954,0.29840778080424113,0.2979277541772451,0.29908061344335,0.29999141547854624,0.3035563982888827,0.3023496688046265,0.3090098665322829,0.30783858100063,0.31169669167920494,0.31721135484578494,0.32115046710547374,0.32569981041671675,0.32946415237482246,0.3355698339256697,0.3439475395296731,0.3500188838241082,0.36003854585569445,0.3642667573006066,0.3712263009599223,0.3712263009599223,0.3712263009599223,0.3712263009599223
127,0.2685519875042263,0.26958132798357404,0.2674683471125935,0.2705368265267197,0.2730757543625179,0.2764762981750836,0.27141807451701516,0.27993568087950826,0.2809799346520961,0.2798187439698134,0.2895175567344588,0.28277028118291264,0.3027504482665415,0.2878902856012238,0.29014170193854205,0.2952414626538851,0.29716287551100945,0.3021081416693911,0.3892735917654282,0.39850702727940923,0.41814473297517496,0.39371795117956737,0.4373062718528098,0.46466757678391546,0.47012857755386106,0.3376642603266705,0.3454653756032819,0.35252379933200473,0.3610955987169225,0.3660066432154355,0.3712263009599223,0.3712263009599223,0.3712263009599223,0.3712263009599223
