trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.17443866021176074,0.17256178332050381,0.19903497309808893,0.21543243100230847,0.14062091789399714,0.1970556623161732,0.21934876072686849,0.2415199945914991,0.25380774436850206,0.2863858460675959,0.33876001226658503,0.3622425497716546,0.4377347665209941,0.4849970298251852,0.530941725566954,0.5757245641626664,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066
28,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.1888863057910073,0.14548091762984394,0.1797401161831623,0.20013648916283766,0.21953432713546786,0.2309239333713307,0.24305483720362017,0.2622961238860283,0.27400509405808005,0.2905338293652389,0.3189460962349996,0.33131861829393355,0.37155801601136484,0.3975279992428258,0.5421374352158821,0.5866155128717663,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066
63,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.20333395137025384,0.2308663773426054,0.25559954694443704,0.25820417263844064,0.2639710030641597,0.2696974292290813,0.2825443722131945,0.28307225318055745,0.294202443747658,0.29468181266288196,0.2991321802034141,0.3003946868162125,0.30538126550173555,0.31005896866046634,0.5533331448648102,0.5975064615808662,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066
124,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.18191567318406746,0.1599910146325142,0.1996426490111637,0.21832983001301554,0.23072837284177927,0.2420497971184644,0.2506645493516248,0.2629179353106444,0.27310329551301443,0.27474977120064115,0.28175336751424007,0.3167209124647335,0.33068736498753437,0.3690647266686033,0.39518914766346036,0.42050034711371015,0.5645288545137382,0.6083974102899661,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066,0.619288358999066
