trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3,0.1342821112587503,0.1342821112587503,0.1342821112587503,0.1344119432918378,0.12735193698071504,0.1327380423773371,0.15163507905445192,0.1344152010097283,0.11665858974827148,0.13648048150005376,0.1406064801591015,0.15399620302898176,0.12684300774625787,0.14533482484765614,0.17026053959624607,0.2080069329859152,0.2430843742658087,0.30197579618504167,0.18253925689900768,0.18906494829777248,0.19212865660226802,0.1972216425427598,0.2022273927093968,0.21190982706993755,0.22443845801850804,0.2472422654468974,0.2591400289766748,0.2695277244828311
23,0.1342821112587503,0.1342821112587503,0.1342821112587503,0.13447685930838155,0.1237570178086099,0.13902601424775327,0.15479562552259318,0.12259689991444261,0.12209938709743526,0.14597198063931072,0.14570796184491489,0.15326978037600308,0.15928273847333413,0.16598472726665428,0.17810963651809805,0.17696989911384858,0.18257118791965932,0.18589785276010948,0.187043247817307,0.19510122620584108,0.19759292338994475,0.20509926534059417,0.21065798378353243,0.22332186078181018,0.23919006041950736,0.24992633378936074,0.2622112607057795,0.27196654574184825
82,0.1342821112587503,0.1342821112587503,0.1342821112587503,0.1345417753249253,0.12016209863650476,0.14531398611816942,0.15805180320029968,0.15087504345007957,0.1635828395494048,0.15862089442140231,0.16691271299715008,0.1622993496088588,0.1626923330841099,0.16706851425543723,0.16716415359277872,0.16957692200948754,0.1795932347770261,0.17460807482910612,0.17699239248163529,0.1812001230269146,0.18146639694709113,0.1853662105611255,0.1890857596461923,0.19493525321650942,0.2418741287619707,0.2529975655184654,0.26465008196479667,0.27196654574184825
145,0.1342821112587503,0.1342821112587503,0.13434702727529407,0.13094685615282017,0.12645007050692092,0.1484745325863107,0.14623350210501398,0.11121779239910769,0.12698898236079684,0.13550499847328806,0.15472262568196046,0.16009219312714157,0.16212030132454966,0.1696488262082298,0.16725610972487023,0.17059320089209729,0.1758238310892373,0.17803526598070837,0.18302867038970388,0.18666438981459132,0.18934401974492548,0.19379680163526114,0.20049779335806492,0.20968685561750874,0.24455819710443405,0.25606879724757015,0.26708890322381384,0.27196654574184825
