trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,0.17435748623782443,0.17435748623782443,0.17435748623782443,0.17435748623782443,0.23124283096071757,0.24673331137650456,0.23552933666186399,0.23521925659371345,0.22448161910018732,0.22350288847684213,0.21694553344395137,0.21630151781113893,0.2225397203757578,0.23208665077010993,0.25729318437844984,0.2745511607441082,0.28875041980293725,0.2267541367398174,0.2334560090423889,0.24319856723560915,0.25725248210496554,0.2756863499006819,0.2949560384950701,0.31469535860095943,0.33794165929947473
30,0.17435748623782443,0.17435748623782443,0.17435748623782443,0.17435748623782443,0.2126253118030256,0.22599818529679788,0.2157352909564086,0.21281144213341596,0.21349224555352306,0.2113424635625368,0.2093103844798725,0.20452698468884817,0.20299763591362008,0.2230232047596124,0.2363356111159024,0.24769745520174105,0.2564290116663166,0.22807740334487814,0.2354836785886139,0.24604217678599427,0.2614358299892587,0.280719935914247,0.29955729677869913,0.3199637603702751,0.3442964078794167
54,0.17435748623782443,0.17435748623782443,0.17435748623782443,0.15385727400531196,0.18010258794042946,0.18005263724803697,0.19152824694560275,0.19423318762764064,0.19765191783882574,0.2007965209752331,0.20433078026439289,0.20699592187045002,0.2111705648593959,0.21395975874911488,0.21537803785335496,0.22084374965937392,0.22410760352969594,0.22940066994993885,0.23751134813483893,0.24888578633637937,0.26561917787355177,0.28575352192781206,0.3041585550623282,0.3252321621395907,0.3506511564593587
114,0.17435748623782443,0.17435748623782443,0.17435748623782443,0.19255005248301477,0.105932613267299,0.12916978843018515,0.1431796165043934,0.15480365312522076,0.15979519012022209,0.16408677613158457,0.16871266156758566,0.17404812948324297,0.17384891809372216,0.1797037873748507,0.18372835020350312,0.1853449351530119,0.22543087013475666,0.23142833949616387,0.24035495768522402,0.25306913422067245,0.27065276388711684,0.2903547802114411,0.30942695683164384,0.3315869107195327,0.3506511564593587
