trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.19330662589197822,0.1962728745488062,0.21951422155680653,0.20560934178048984,0.2444170167336552,0.25593766957007674,0.2702855187246569,0.2788916866022485,0.28588978857742386,0.29851782535925114,0.290222472751949,0.2972617459353886,0.3122703382810984,0.3381493035953138,0.3518217140148746,0.39084687284418007,0.40925225835001094,0.42372754713544225,0.49020712074747524,0.5411381652136066,0.5730272962822208,0.6187639167629505,0.6627785976321388,0.6627785976321388
35,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.20407854887957522,0.18081907931068383,0.2136552004790328,0.23351894420570007,0.24727489979343203,0.26212068282322637,0.2668125039238804,0.2754464731289203,0.2969426716918555,0.3057309410376988,0.30662441591458733,0.3131496802740945,0.31692262617523714,0.34008233202405413,0.35046952929577346,0.3954482192206378,0.4128710805463688,0.4403474405384505,0.5029398818640081,0.5491104479807601,0.5844614514024032,0.6297675869802476,0.6627785976321388,0.6627785976321388
70,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.2148504718671722,0.2382365856463117,0.25441676743542874,0.2632195213564669,0.2765720429794596,0.28278156449129593,0.29384493836134173,0.2980761685168277,0.30799555480628715,0.31294405671614656,0.32302635907722566,0.3290376146128004,0.3215749140693759,0.3420153604527944,0.3491173445766724,0.4000495655970955,0.41648990274272657,0.4569673339414587,0.5156726429805409,0.5570827307479137,0.5958956065225857,0.6407712571975446,0.6627785976321388,0.6627785976321388
131,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18339541914680255,0.18253470290438123,0.2117266697869286,0.22537324263458025,0.24935394451959206,0.2603337913183838,0.2653133859968386,0.28007010664952026,0.2827962825951523,0.2949162523565429,0.3010472834636069,0.302566050392575,0.31014405250630717,0.3206539764469494,0.32986210883234485,0.3469185372338345,0.36998210871042625,0.40465091197355324,0.4201087249390844,0.473587227344467,0.5284054040970737,0.5650550135150673,0.6073297616427681,0.6517749274148417,0.6627785976321388,0.6627785976321388
