trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
18,0.3460629539558576,0.3460629539558576,0.3460629539558576,0.2547017834975913,0.16334061303932496,0.28496083096850405,0.21120377489154524,0.24765982231937092,0.27412493472023597,0.2721207195317062,0.2745722152388184,0.2760316310946459,0.2886176926741699,0.28601485272175,0.30448795693273484,0.31173566437173444,0.31628910148614625,0.3233933960898719,0.33250892408690036,0.3329673133449735,0.35153886479594293,0.36918149637520753,0.38988467042170505,0.4052976374298345,0.4132635342714626,0.45909531059826253,0.4973955637819089,0.550101076887184,0.572094747877802,0.6168383569749317,0.6464890067680161
42,0.3460629539558576,0.3460629539558576,0.323222661341291,0.2318614908830247,0.14050032042475838,0.26014495360227985,0.21994176054718767,0.24538976204561935,0.22705801137249582,0.2369997357545233,0.2413004733646347,0.25324667526400346,0.2605131470449468,0.2683248629361056,0.2763605531580621,0.28122464498660715,0.3156756426847282,0.31971027285781295,0.32933414600435795,0.33343176904528227,0.3425585718774955,0.355055511773799,0.36526538505490325,0.4072891116402415,0.4247214783531626,0.4686703738941741,0.5105719420582276,0.5555994946348385,0.5832806501520844,0.6242510194232028,0.6464890067680161
77,0.3460629539558576,0.3460629539558576,0.30038236872672447,0.2090211982684581,0.11766002781019182,0.2353290762360556,0.22867974620283008,0.24311970177186776,0.25523579437235533,0.27440830942116196,0.2856797328931658,0.28116391949007336,0.2821959027204158,0.2920135722975132,0.30038352032275656,0.3109218443518178,0.31506218388331014,0.316027149625754,0.3261593679218155,0.3338962247455911,0.333578278959048,0.3409295271723905,0.3406460996881014,0.4092805858506485,0.4361794224348626,0.4782454371900857,0.5237483203345464,0.5610979123824931,0.5944665524263668,0.6316636818714739,0.6464890067680161
138,0.3460629539558576,0.3460629539558576,0.27754207611215786,0.18618090565389153,0.20131042938934796,0.2232664255638004,0.2381697842611005,0.22738295395183086,0.2436650069067446,0.25695358021075415,0.25925768856368797,0.26825596336534274,0.27716404131231487,0.2793333535373033,0.2918905957158218,0.2957078817168271,0.30049543806722107,0.29709544910986957,0.3295633406333945,0.342717544770767,0.3513798876671278,0.3654070987970478,0.3729718685589679,0.4112720600610556,0.44763736651656255,0.48782050048599734,0.5369246986108652,0.5665963301301475,0.6056524547006493,0.639076344319745,0.6464890067680161
