trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
17,0.16429140332890926,0.17922899751991017,0.19642632496359977,0.15367801963404273,0.24488863233699334,0.24834497582660606,0.23396954305949508,0.2248159493017816,0.21683344319654882,0.21177956694982877,0.21286857367247802,0.21569045698772288,0.21812047360539907,0.2393677158515684,0.2668302075090113,0.29475026856283587,0.33356136266119807,0.37449093181283577
41,0.16429140332890926,0.18420819558357712,0.20049903475694064,0.20462236160141625,0.2031072344647917,0.2032092212817261,0.207708273870518,0.2020537975361925,0.20116213321591747,0.19821589916162527,0.19893543675169761,0.2007515402462247,0.20581586305823726,0.21898624578704048,0.23198398483412486,0.24881847088378015,0.27559837662082937,0.37449093181283577
101,0.16927060139257621,0.188280905376918,0.15161635621180491,0.12085115807133907,0.1387272401841421,0.14865929140841266,0.15828787073061945,0.16295052815585398,0.1663592614949561,0.17021677745412014,0.17100919055795216,0.17565171327093135,0.18193489437826244,0.18568466777216525,0.18973568587675857,0.20057119451449962,0.3085625616848315,0.37449093181283577
155,0.1742497994562432,0.1923536151702589,0.1027336776666692,0.11887439808672914,0.13646936651074018,0.1428721262865228,0.15092022493106755,0.15690793077605833,0.16095146525528853,0.165398344465548,0.16956949946672492,0.17759038905170663,0.21065130511491542,0.22625743764058828,0.2422429772197972,0.2670662785878488,0.34152674674883365,0.37449093181283577
