trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5,0.21320631547303978,0.21320631547303978,0.21320631547303978,0.21320631547303978,0.1830604871586673,0.23402246969951124,0.24756604115596437,0.2925576057930241,0.3163482851605968,0.37141817505369557,0.39844670798353976,0.441309770030569,0.47330754911609363,0.5086291520796935,0.558364527005516,0.6261578934806258,0.6261309646351675,0.34476399806829533,0.35956743636833666,0.40702041724580346,0.418175720565785,0.4302433333455579,0.4440004191112199
20,0.21320631547303978,0.21320631547303978,0.21320631547303978,0.21320631547303978,0.2649502625860467,0.2758812993712112,0.29944948465725507,0.3128085695235071,0.32792519050908897,0.3398141018097167,0.34789587305021147,0.35946825739180505,0.3755362037414991,0.38886659132067375,0.38532643157755436,0.42043480924727894,0.4259650486282422,0.36027039979299014,0.3807425701021388,0.4095717739507347,0.4212020155208446,0.4332508447803848,0.447871450559224
40,0.21320631547303978,0.21320631547303978,0.21320631547303978,0.2080221796854038,0.23027026814898718,0.26697865436472146,0.2664832316856518,0.2857162104429987,0.3032701427232732,0.3130076040328182,0.32240610948393156,0.32872861729712394,0.33428179619410325,0.342584412172985,0.34499772071962276,0.3617356427697278,0.3648655191307871,0.3757768015176849,0.401917703835941,0.4121231306556659,0.42422831047590415,0.4362583562152117,0.4517424820072281
101,0.21320631547303978,0.21320631547303978,0.21320631547303978,0.17453005723676873,0.1998099434279776,0.2171950866956657,0.2355099001607205,0.24606240216536027,0.2673796268135355,0.2818804623456572,0.2834194776066236,0.293342248226094,0.3025001749485922,0.313783198939216,0.3209386706432536,0.3263916905720349,0.3292575963436006,0.33839230263453446,0.4044690605408722,0.4151494256107255,0.42723582191073106,0.4401293876632158,0.4517424820072281
