trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2,0.09471676425265618,0.16135054101754553,0.1695593223309236,0.15687885421744566,0.17989218546650224,0.08269483599880659,0.1071713514237334,0.13484606715812006,0.14576273906068543,0.2134582667723653,0.22359245465077382,0.2683534445051266,0.28617725625415397,0.34808308530649296,0.3634577919230751,0.4241901638322901,0.4389330129107153,0.4973187396982998,0.5101776296018818,0.5680237923914343,0.5793067636788246,0.6365253426827567,0.6460170101930055,0.2137165996709661,0.222266316811668,0.2670755027346884,0.2790390529395692,0.29095532032377136
21,0.09471676425265618,0.16180797518404968,0.17148349818532255,0.14331104481077747,0.18393244279149634,0.18583115648446102,0.1876744231774479,0.1845378600661834,0.18833352458573252,0.19299919931534265,0.20038966451969742,0.21182087443929218,0.22160278864297597,0.2708486665175506,0.28038958441083567,0.31278296349241425,0.32256491336869375,0.3546226934275754,0.3618270312232304,0.39842138007111555,0.4014548976004148,0.43508395373601194,0.44093035595485675,0.23075911423773793,0.24164376961748527,0.2701026428903813,0.2819936878863168,0.29395881906912485
41,0.09471676425265618,0.16226540935055386,0.17340767403972146,0.17270383195309377,0.17537737827017555,0.1752890633648872,0.17652808564374284,0.17937564102555129,0.1820497571020705,0.1797539829744124,0.18721174725220413,0.18888249670737317,0.19220957339713193,0.1936142477286082,0.19732137689859627,0.20137576315253844,0.20619681382667224,0.21192664715685103,0.21347643284457893,0.2288189677507968,0.223603031522005,0.23364256478926715,0.23584370171670804,0.24780162880450976,0.26102122242330256,0.27312978304607416,0.2849483228330643,0.29696231781447835
100,0.16089310685104136,0.1676351464765247,0.17044666362411384,0.17585192814150813,0.17665486158903862,0.1752404024891178,0.1783439133135339,0.17868946452462403,0.17970665690928164,0.1794083424814753,0.18141857181314805,0.179778533547726,0.18161777298896603,0.18152647059333293,0.18563483048313806,0.18564729533954627,0.1868864606178226,0.1887286962791214,0.18938958443758308,0.19228547296418633,0.19262044966432498,0.1957698984218782,0.19667408510419426,0.2028888640058507,0.26404836257899544,0.2760844179928217,0.2879518215784178,0.29696231781447835
