trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
17,0.9664243717080789,0.9664243717080789,0.9664243717080789,0.6918917391341233,0.15993720772768127,0.14357904083959994,0.498613548888845,0.1638468051624272,0.17513113959474583,0.17057296043446102,0.17015609460130268,0.1689280768084011,0.17385962287589898,0.18549411729440804,0.2017357066838961,0.22577464540458575,0.24986794569751228,0.2753810911419936,0.19790334397704984,0.2081634734996744,0.2121935362102393,0.21358212820620887,0.219110702076387,0.22700580684881017,0.23365066336265228,0.2401423640096651,0.24377883165873376,0.25194542766917827,0.26541632719445263
34,0.9664243717080789,0.9664243717080789,0.9664243717080789,0.4173591065601676,0.16849257459841596,0.16178637596164305,0.15169043642873897,0.17577255305800826,0.17485864366540482,0.17646676706319822,0.18437303808658878,0.18023632926509714,0.1815061936013202,0.1850233697431195,0.1892936287208788,0.20955954909328256,0.22352460942790148,0.23768726870234824,0.20134127009501887,0.20985561214301762,0.21251642892217854,0.21395353149225443,0.2215035857254305,0.22856047558597822,0.23541842288240528,0.2416204548134185,0.24411897467951468,0.25568858265361966,0.2684086219726485
53,0.9664243717080789,0.9664243717080789,0.9664243717080789,0.14282647398621193,0.17704794146915065,0.17999371108368617,0.18310596385727546,0.18516231636734198,0.18424495993887807,0.1866575566839692,0.18679221826128378,0.1868398255685417,0.18818883121547433,0.1901886370449896,0.1918818221891841,0.19334445278197934,0.19718127315829068,0.19999344626270285,0.20477919621298793,0.21154775078636084,0.21283932163411776,0.21432493477829997,0.22389646937447402,0.23011514432314628,0.23718618240215827,0.24309854561717192,0.2444591177002956,0.259431737638061,0.2714009167508443
122,0.9664243717080789,0.9664243717080789,0.9664243717080789,0.15138184085694661,0.12537170571755682,0.14571206896559677,0.15790912142759542,0.16263966196671223,0.17234060849097319,0.17104312807570002,0.17605217912252819,0.18047158596536653,0.18241647231590252,0.18503016618230242,0.18696343024840892,0.18963435432508577,0.19095387324211616,0.19446541785908078,0.20647133485633115,0.21187064349830007,0.2132107249201633,0.2167178184273435,0.22545113811164208,0.23188290384289928,0.2386642732059117,0.24343868863795284,0.24820227268473694,0.26242403241625684,0.2714009167508443
