trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,0.14842241180845595,0.14842241180845595,0.1950297957896662,0.34209032790090077,0.371043848571316,0.3999973692417313,0.0987028392668966,0.12631234656883142,0.1443394377214913,0.10900899576797234,0.1428513544216911,0.1634101913481748,0.18211173825345658,0.21131947166298368,0.2729341104442382,0.3078661113530912,0.36149938060184994,0.211793968988061,0.21699815627270821,0.23527321247338576,0.2582218244095163,0.2986521318815454,0.32860631858159656,0.3490472944866838
28,0.14842241180845595,0.14842241180845595,0.24163717977087645,0.3493287080685046,0.37828222873891987,0.2964141253221092,0.1081580410509282,0.12555624851867145,0.14567688722859878,0.1088860799850767,0.13186201607244363,0.1445051072854382,0.1564164804138784,0.1679151665295643,0.18007016743710355,0.19225983412064362,0.20686140803574313,0.22102674718303156,0.2269538681628094,0.2521345922792845,0.2821944611423218,0.3041380221279532,0.33676241739947765,0.35314225351575257
82,0.14842241180845595,0.14842241180845595,0.28824456375208674,0.3565670882361084,0.3855206089065237,0.1928308814024871,0.1176132428349598,0.12480015046851148,0.14701433673570627,0.14925101197611065,0.16494385464783312,0.1707774285393635,0.1759179606403665,0.17976700809349175,0.18586750612322003,0.1898721175605809,0.19332841259811984,0.19708673249250583,0.20155045286158835,0.21027655094390535,0.2876803513887296,0.3122941209458343,0.3408573764285464,0.35314225351575257
146,0.14842241180845595,0.14842241180845595,0.33485194773329696,0.3638054684037122,0.3927589890741275,0.08924763748286502,0.1270684446189914,0.1430019882143838,0.14945571326025858,0.1596122012497633,0.16757691983233403,0.17001190551259165,0.17489589271767642,0.17776995718073663,0.1811454199514404,0.2756857490812154,0.2025611907930904,0.20704244438260702,0.21841183266748707,0.23424918767671082,0.2931662416351375,0.32045021976371546,0.3449523354576151,0.35314225351575257
