trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.1881155900609426,0.22079803547519242,0.25387344463805284,0.2722770910994543,0.1566551554416055,0.3039925252525563,0.43989025873844617,0.5681365222874167,0.3490205087773567,0.3571715028405992,0.37334948951932667,0.38342960117230973,0.39714160433949497,0.40822120876616413,0.4159912755351295,0.43081335780353447,0.44057001874851676,0.38390310821271934,0.46155825171967446,0.4742890813369484,0.4890794310437783,0.5008837997044411,0.5247330938171872
16,0.1881155900609426,0.28433362106420806,0.3165269645572224,0.3310256961636542,0.35174225980891827,0.3686923509674544,0.38026601482478356,0.40084707343886383,0.41669874703290166,0.42158190181275124,0.44389759773113846,0.45744633041528443,0.47514146597019496,0.49197645835684223,0.49910975909507926,0.5229595925793166,0.5368294367266242,0.4202120937156458,0.46407683797022564,0.4781359098950342,0.49262777733910745,0.5032376377394434,0.534303902838558
36,0.1881155900609426,0.23008665492075808,0.26010287455756287,0.2931914841482583,0.30659073156520256,0.3224292808068666,0.33435284350726074,0.33734264772665695,0.3517958082979828,0.3579248723885916,0.371282478375293,0.3838852139740712,0.39264485793205695,0.4057769774454495,0.42070454387304695,0.4265343700923114,0.43831580647124957,0.45652107921857216,0.4665954242207768,0.48198273845312,0.49617612363443664,0.5055914757744456,0.5438747118599288
97,0.15726244988617677,0.19121992471888322,0.21352848603525443,0.23433127640339935,0.24281328975231672,0.2623261790362196,0.2728934801421715,0.28134227052181177,0.2927611038684471,0.3028013813075149,0.3094128719293351,0.31914174270879503,0.32446595917548604,0.3328727919751797,0.3386671230277523,0.34431060077040926,0.34759412270979295,0.45903966546912334,0.47044225277886265,0.4855310847484492,0.49852996166943886,0.5151622847958164,0.5438747118599288
