trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4,0.23215294369924774,0.23215294369924774,0.3028984958205127,0.33626654845047127,0.19794703581341827,0.22681527291113202,0.22934402820302915,0.2290056575106538,0.24368913747253984,0.2701684639376808,0.2946828423321247,0.32418330862638745,0.35738904522379544,0.4095887260803515,0.4399852985896033,0.26427308652994086,0.2729602108099053,0.30591804008882706,0.3295657923309637,0.36672461797431866,0.3840296123210423,0.4070884909781857,0.43699849238060096,0.4579164223793751
28,0.23215294369924774,0.23215294369924774,0.2346184313694891,0.23658933466296253,0.24466459014262748,0.2430400024291701,0.2488905559660856,0.2502257242611065,0.2522916681871146,0.2554365996980384,0.2606939276726236,0.2639356767944301,0.2720957222450294,0.2748514464177273,0.28169271609145996,0.28967045684333265,0.3006198028242186,0.3076841191770299,0.33685968338227495,0.3766795961716665,0.3864796177041676,0.41395811540285843,0.4446786180398485,0.4623290238258839
88,0.23215294369924774,0.16426397513255248,0.1368384275133874,0.15501582811243755,0.1696914431204582,0.17985719053432114,0.18828423262234686,0.1935140777656977,0.19950099238866803,0.20057190417097562,0.20619610403956581,0.20822727251658965,0.2095243251638016,0.21197129175386947,0.2134783459031573,0.21764102678127875,0.30238588191242144,0.31497801022834115,0.3468146615796228,0.3791296015547918,0.3933492421288403,0.42163824106210596,0.44909121948635733,0.4623290238258839
146,0.23215294369924774,0.09637500656585718,0.1335703246395708,0.15122948148420906,0.16292764304991939,0.17130226231240198,0.17666852786894746,0.18374454697300846,0.18776692513367962,0.19281551006020642,0.19598240003828457,0.20010910201274967,0.20291294846792785,0.3259782951717364,0.2388757162165491,0.24530061879559203,0.30415196100062425,0.32227190127965244,0.35676963977697074,0.38157960693791704,0.400218866553513,0.4293183667213535,0.45350382093286623,0.4623290238258839
