trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,0.30825530977165033,0.30825530977165033,0.2719021468004322,0.1991958208579958,0.8131424065091709,0.49803768111807173,0.167881577619439,0.3693063574161232,0.17375449603206988,0.16495026956751813,0.16680593225701118,0.17463384110601543,0.17526413369012173,0.164713568137366,0.14651497068674735,0.1575292964273056,0.15713992186612863,0.1648995769727861,0.15179362115439055,0.1644421572985339,0.17464036609448508,0.21626629298818706,0.21497716943422635,0.26429058881478634,0.2630220999869116,0.3094499596768709,0.29649744536582445,0.33960524683842297,0.34925877097634733,0.3907021148066436,0.3987162983695873,0.44029866023506214,0.49526216826751107,0.5353820041464336
27,0.30825530977165033,0.30825530977165033,0.25372556531482304,0.1810192393723867,0.5027033917366008,0.33569701711356786,0.16514418987462648,0.2762396635488533,0.16904525920731306,0.16525739315999907,0.16742664000927676,0.17792708777825197,0.17228603330993833,0.1675418797172703,0.16617903434630596,0.16485866132265328,0.16564811318915457,0.16714820373489797,0.16811501875161822,0.16799941773141222,0.1753205923741328,0.181102960240455,0.18796936834234335,0.19975016039169963,0.2204537539066978,0.2444828992048768,0.23923346578238247,0.26253724957679503,0.2717429587803264,0.3927056606973795,0.409111888835956,0.45403953724317436,0.5052921272372417,0.5353820041464336
67,0.30825530977165033,0.30825530977165033,0.23554898382921396,0.16284265788677763,0.1922643769640307,0.17335635310906403,0.16240680212981395,0.18317296968158348,0.16433602238255626,0.16556451675248002,0.16804734776154234,0.18122033445048852,0.17005219802822716,0.1802483518981698,0.17040475340459316,0.17136693738779335,0.17138330906748223,0.17107228750714637,0.17230777474498465,0.1737316416306996,0.17268780297157293,0.1743223373942734,0.17555303547990866,0.17589043253180345,0.177885407826484,0.1795158387328827,0.18196948619894046,0.18546925231516703,0.1942271465843054,0.3947092065881154,0.4195074793023247,0.4677804142512866,0.5153220862069723,0.5353820041464336
132,0.30825530977165033,0.29007872828604125,0.2173724023436049,0.4879925321979742,0.3451510290410512,0.1706189653642515,0.2658565797729686,0.17846373285682668,0.1646431459750372,0.1661852245047456,0.1713405944337789,0.17824223407030512,0.16188525655746172,0.16209638667967305,0.1644085946771404,0.16953326590687168,0.16841220575163798,0.1747458363404016,0.17265826373631823,0.17349707955302784,0.1744005723107701,0.17542950307411315,0.1771757580988049,0.1801007725608969,0.18124558829277615,0.23800664204935357,0.26078736651868173,0.2673640116457572,0.29246463069547446,0.39671275247885135,0.4299030697686934,0.48152129125939885,0.525352045176703,0.5353820041464336
