trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.090984641740788,0.22173747019474022,0.19330829260407656,0.18777739280533462,0.18477121752986017,0.18790547603817598,0.1972697745706536,0.20025862163642252,0.20901036303187548,0.21874174857037323,0.22590330694254332,0.237312207967287,0.2529623934580765,0.2168208528827999,0.22386892478802126,0.24510448594554884,0.2587332369263786,0.29322945634947745,0.31746681725423154,0.34078374043372966
39,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.09726238788076154,0.17341906621088496,0.1630183811977141,0.10949103970972231,0.13738344582024742,0.1526300867910894,0.1641823937941172,0.17044658825289125,0.17853414584134955,0.1896871909572095,0.19681291136473078,0.20525560135203888,0.217401613445319,0.22596155042190127,0.23511673449445888,0.26508732352706676,0.2802485822911173,0.2975564143689308,0.3241036182159984,0.34634378117297343
93,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.10354013402073507,0.1251006622270297,0.13272846979135167,0.15245661330267932,0.16240493076228854,0.1670811281556735,0.17526463127495978,0.1809434614405687,0.1854076739907056,0.1889111051020296,0.19266506997023145,0.19535209276284257,0.19853945780459714,0.20137330537514597,0.20513881078251298,0.21570254619690127,0.2845755403105707,0.3041932153306977,0.3296636589552422,0.34634378117297343
157,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.08470689560081447,0.1098178801607086,0.13801275833737814,0.14780057388290113,0.1550660245762693,0.16147478489170436,0.16757022903397667,0.1712797852038092,0.1949769122362221,0.20207471128053942,0.20740720602228646,0.21498863896875922,0.22415724311045954,0.20768015534369852,0.2126211150815836,0.2251216483640309,0.23721789156163994,0.28890249833002407,0.31083001629246465,0.33522369969448595,0.34634378117297343
