trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
18,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.09510541240427813,0.09443532495838111,0.06321911147930265,0.11907227326170748,0.13410616455198385,0.14320390457782092,0.15208422195421137,0.16358907329616645,0.14764629834487156,0.15157114860922974,0.15873640630370803,0.1662434910800929,0.17380838221550413,0.1735833741106625,0.18083373667011945,0.189073136192166,0.20293773814633642,0.20750462355064125,0.22422921572854757,0.22972862131114352,0.24641712383077582
38,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.09133252498408638,0.09546959161647936,0.1182263973340825,0.12002810993355974,0.13253829850007148,0.13311758090611722,0.14139002786816482,0.14230263685372707,0.14850797922336464,0.1493845435783884,0.15568484091519105,0.1620256100016786,0.16777565350116982,0.17551928098049338,0.1826052218999948,0.19122910762288975,0.20684061498748532,0.20772595973835992,0.22973030105861011,0.22972806139532134,0.251980144642594
101,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.09236679164218463,0.08471943157075379,0.09278866776348453,0.10970639036857956,0.12229396831552466,0.13197592512101347,0.13836925417949467,0.14592293658788538,0.1559443586709124,0.16483953708074195,0.17467925323692154,0.1858738396441727,0.1697115603710007,0.17729076621036874,0.18476119333071855,0.19513198446403865,0.20706195117520398,0.21322704506842247,0.22972974114278794,0.2352910822071395,0.251980144642594
160,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.1026511872446616,0.09887829982446986,0.09340105830028286,0.07396927152502822,0.05809277087161938,0.08181533665988255,0.10125306030101469,0.1096634061685356,0.1170947851065793,0.14678461746637847,0.15375775364007105,0.16178797169222497,0.17046137215850724,0.1798411109298384,0.1716474672408316,0.1790622514402441,0.18691716476144227,0.19903486130518755,0.20728328736292262,0.21872813039848502,0.22972918122696573,0.24085410301895765,0.251980144642594
