trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
15,0.12129200218998197,0.12129200218998197,0.12360909467934125,0.1374204164731832,0.1086431917643195,0.1351726202301016,0.1466766703502756,0.14643758825229228,0.14385586277582463,0.14703828377338218,0.15014336759306177,0.15116349220189185,0.15898763420254267,0.15969890213853416,0.16538128097554886,0.16883102881360382,0.17881065158786857,0.18054191295118813,0.1938405779188125,0.1966374562114965,0.21070009951089122,0.21039020859298205,0.22853542901041837,0.2390237393917988,0.18705764744595008,0.20773302294785898,0.21845062749998562,0.22872639872450082,0.23743122006107822
34,0.12129200218998197,0.12129200218998197,0.12592618716870052,0.14428046079894735,0.13065700805212455,0.14217256189354657,0.16047054197426186,0.1544576686879829,0.15712616069907218,0.15743889315468404,0.15754435099436587,0.15957872845812004,0.1637245629298838,0.16889714192649627,0.17462397887312825,0.16999852789927572,0.17384987634789367,0.1763722112022059,0.18478903948743963,0.18714049300633345,0.20076421125384886,0.19777841896200454,0.20974364818695707,0.21618255083356053,0.19459880579945968,0.2105295523453038,0.2210129003786041,0.23130201145813994,0.23920801799572783
54,0.12129200218998197,0.12129200218998197,0.12824327965805982,0.15114050512471147,0.1526708243399296,0.15594284577380782,0.15489431625285496,0.156302874187742,0.15673549019427252,0.15713201660461698,0.1583218241249755,0.15907734045767677,0.16165743396134408,0.16195707596448922,0.1639197883984846,0.1711660269849476,0.1688891011079188,0.17220250945322366,0.17573750105606673,0.1776435298011704,0.1908283229968065,0.18516662933102704,0.19095186736349576,0.19334136227532225,0.2021399641529693,0.21332608174274864,0.2235751732572226,0.23387762419177904,0.2409848159303774
113,0.12129200218998197,0.12129200218998197,0.13056037214741908,0.1395052915547067,0.13970560875064203,0.1335333151310567,0.1394217854654386,0.14988451738406688,0.15083912400061542,0.15245928365274056,0.15485979402411731,0.15619620885257737,0.1580334364004643,0.15863950176115554,0.16117475766686537,0.16184362221017115,0.164507977191319,0.16442817911128965,0.166835450454462,0.1687465365446205,0.16885724011845787,0.17312552474385015,0.17442522362408366,0.17951648909244045,0.20493649355041416,0.21588835462136713,0.2261507859908617,0.23565442212642862,0.2409848159303774
