trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
9,0.19350020967376078,0.19350020967376078,0.23940910834811283,0.23335937026956247,0.16617811082871528,0.15982076493374095,0.15977118455773665,0.16470565154296557,0.1699974155969521,0.1796582339753624,0.1947033968199662,0.21517062866203263,0.22963652925316327,0.2565098778437419,0.2670937723888146,0.1969535595471227,0.22685324008996266,0.24516136740289585,0.26385007675663685
29,0.19350020967376078,0.19350020967376078,0.1852795705051838,0.1925318599735597,0.18991751087842956,0.18234798799945512,0.1772512105859986,0.17705998069622156,0.17784071022466874,0.17429621873005885,0.18045059630402713,0.18689750277154907,0.20043113380412578,0.21925275511927667,0.23363467170301805,0.20747874295050037,0.23127789695800496,0.24989077419132014,0.2684650246450831
54,0.19350020967376078,0.2088031758985448,0.15173270711123285,0.16797354656841904,0.10042098944761027,0.12781048466676015,0.13742596907997803,0.14208985930505025,0.1517087625338058,0.15491062255020974,0.16251817273107375,0.1672884730944608,0.17122573835508828,0.18199563239481142,0.20017557101722153,0.218003926353878,0.2357025538260473,0.2546201809797444,0.27307997253352934
108,0.19350020967376078,0.2241061421233288,0.11818584371728191,0.14341523316327837,0.15017454075721476,0.1585367607610053,0.1642042952628925,0.1665260099033161,0.17083474653671027,0.1745933247571442,0.17614550973963922,0.17766229822527502,0.17915793628303664,0.18179305527174272,0.18642837614374508,0.22242858322192033,0.24043196061447158,0.25923512886819067,0.27307997253352934
