trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
11,0.15656374317297217,0.15656374317297217,0.19015098972215136,0.24565572077602843,0.26633616902791757,0.34570406810180254,0.34897759187239563,0.35406265325186087,0.36015983909782134,0.3579265422546177,0.3583518368884551,0.36464343225278606,0.3698860943933993,0.40071949404041574,0.41536777897919147,0.42777819029685504,0.44923634617316044,0.3410100731299334,0.35467032723779074,0.3592338339227421,0.3720815770818301,0.3819658843138901,0.3898016071787802
26,0.15656374317297217,0.15656374317297217,0.20694461299674094,0.25661446302837737,0.26571765090151317,0.32855302040241563,0.32173800887940324,0.32774903919050313,0.3384699701142459,0.34155431403969133,0.3471559178320955,0.35079430645030446,0.35091416722277585,0.3548046698574921,0.36058354750004734,0.36861849448372946,0.3697694420400911,0.34826881051980413,0.3542417169018487,0.3619441976011598,0.37579508498295633,0.3831945300287939,0.3924908228963215
46,0.15656374317297217,0.15656374317297217,0.22373823627133055,0.2675732052807263,0.26509913277510877,0.29407492190873796,0.30549097067301145,0.30258798403574333,0.318683332842191,0.3214812193702704,0.3286594837287317,0.3304050277142049,0.33642129969311274,0.34085045071312337,0.34396532728958223,0.34440826918299605,0.34090907753149047,0.3555275479096749,0.3538131065659066,0.36465456127957757,0.3795085928840826,0.38442317574369766,0.39518003861386275
107,0.15656374317297217,0.17335736644756178,0.2346969785236795,0.2669546871543219,0.23951262468217524,0.24285674246063882,0.2551018777642602,0.2786078269818646,0.2748742806319591,0.3073750860848584,0.3102766918061992,0.3056548629158047,0.31390765602513127,0.30989047633635813,0.3198168581713608,0.33560184892708855,0.33375133574006266,0.3550989375737328,0.35652347024432435,0.36836806918070386,0.3807372385989864,0.38711239146123894,0.39518003861386275
