trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1,0.46050994557116515,0.4162032400599025,0.49693609377463255,0.20639608705137238,0.19154179402870283,0.3366321309354959,0.47135956831573034,0.5987294153147715,0.5017339117546509,0.49913652222288146,0.5084199386446183,0.4971829203476319,0.5130261024819043,0.5126805863589273,0.5112286296188,0.5093162757210776,0.5310714734466718,0.5380399794152821,0.5472158706555021,0.5343826753887906,0.5282537699689647,0.5578036630991914,0.5635849423142409,0.5719634565735547,0.6066989943601925,0.6625621934803616,0.7152170627136635,0.6021201700121896,0.611368557670517,0.6256053546345128,0.6360204103513754
19,0.46050994557116515,0.49696991537165397,0.5174687975709148,0.5268154220711432,0.555078995652238,0.5706724593043637,0.5824845274611813,0.5872454442888193,0.6208159077890295,0.6145408262736428,0.6123022913690184,0.5993108667553019,0.6305436343685451,0.6219434683037249,0.628121131535519,0.6021788118986394,0.6462256269284152,0.6546421976414232,0.6729949565478643,0.6355457240606507,0.6418340659946087,0.6801502357041874,0.6894041800996594,0.7030292975161163,0.6388623542037675,0.7146213252226743,0.7840617244744955,0.6024981330026136,0.6156147885092568,0.6284775222777711,0.6383557705665484
79,0.38930080202335293,0.38667401764316645,0.4111535162580227,0.3979678109925662,0.4123432242950788,0.42214661708710527,0.4383041694119222,0.4349876192920309,0.4471153444757899,0.4462463978585785,0.45901075561086824,0.4632382069874789,0.4637508789466647,0.4767639622527128,0.48297996656793146,0.49794578436671094,0.4925971026039853,0.5105948894891315,0.5066460139635969,0.5177751477809301,0.5152875916234946,0.5289355748270741,0.5410854408774785,0.5423722746730425,0.5584439299957361,0.5775277391919994,0.6013642440313417,0.6028760959930375,0.6198610193479965,0.6313496899210292,0.6406911307817215
138,0.3354365647481511,0.33341115279638256,0.3444210337767273,0.3389704129300663,0.35902614732108223,0.36787493546097283,0.3745592489536467,0.38265191572027235,0.3837322181721201,0.4045375859202183,0.3950549739399619,0.39550857059526356,0.40341770441412966,0.39433612770208115,0.4164537395435158,0.4159173199649284,0.4214377611891412,0.42143678476313984,0.4332196267169304,0.4146734739433206,0.43545709049419545,0.4377657045288224,0.44089761563099317,0.5745356345166175,0.6105030617380488,0.6463724009528314,0.6017422070217656,0.6071223268317772,0.6227331869912547,0.6336850501362024,0.6406911307817215
