trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
24,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.1634897847508,0.20805255636071973,0.1313905875492246,0.18677456429116054,0.20603995891706106,0.2247370440504696,0.2427022006317856,0.2571004321552201,0.265919210458012,0.2784753208490784,0.31656197518802703,0.33858091186987677,0.3446187821871057,0.35072861325747,0.3646154020099559,0.3771748183299502
42,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.12626719551331012,0.18756495082736657,0.21278445038585392,0.23550319247949694,0.25157627916672,0.2647202600696895,0.27457805941405605,0.28563327948639927,0.2914490488314425,0.3063667480113948,0.3252579446039819,0.3375006938928704,0.3516459469517046,0.3586271054290977,0.3796039128408714,0.38933743022222467
102,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.24902776742742605,0.26736035835811006,0.2656928404515045,0.284761004800501,0.28441759213431217,0.30095472065936096,0.3010879015867404,0.3032507517750975,0.32831810424546554,0.3156043929274837,0.33143707465107974,0.33056445265790785,0.3349316289142147,0.3346383803481248,0.35284959454540127,0.3562288296634846
161,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.23793496322577976,0.20071237398828987,0.2285401618940729,0.2761616017511568,0.2854932720880607,0.30118520517902214,0.31072529565555757,0.32963759010542193,0.3026055330149651,0.2845849811165547,0.30339671254727196,0.3160831840577554,0.3350089932604783,0.33759161742250676,0.3428301210858424,0.34962689117904033,0.36501220643767573,0.3562288296634846
