trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
18,0.14763713043149804,0.14763713043149804,0.19669461232425803,0.2213726251117489,0.23713113720560058,0.24846758208392783,0.2634371851767565,0.2823588510403263,0.2859180925380798,0.29882274216546273,0.32080332538475165,0.35435749639391134,0.3529362888560997,0.35506515244373954,0.3901483603441835,0.40779022528425135,0.4578161511735173,0.44656161067578726,0.49159934246063786,0.5153465335177835,0.500387482827126,0.5017863542332783,0.5221577904280276
42,0.14763713043149804,0.14057909522473674,0.17258489884521944,0.19399322992090945,0.2088577332679691,0.21963360172560595,0.22709447582109213,0.23409894732069994,0.26444258251027664,0.27388382683783874,0.2878626309411452,0.30563234601394995,0.3090286342911529,0.31261276291742535,0.3328320529379698,0.3442587565786889,0.3712803421032749,0.36928325154353847,0.49753614022492426,0.5116067708451191,0.5007372006786641,0.5068792132819656,0.5221577904280276
79,0.14763713043149804,0.11578053752442503,0.1616697060183027,0.18381997208185813,0.20288874721441388,0.2131478789687012,0.22374962622107192,0.23320445198624598,0.24296707248247348,0.24894491151021472,0.2549219364975388,0.25690719563398856,0.26512097972620613,0.27016037339111115,0.2755157455317561,0.28072728787312634,0.28474453303303243,0.29200489241128974,0.5034729379892107,0.5078670081724548,0.5010869185302022,0.5119720723306529,0.5221577904280276
147,0.14763713043149804,0.0858126613196588,0.14255709557490964,0.1608029472529935,0.18084809463037782,0.19016204743093054,0.19170285737073745,0.2037516913503299,0.2708949073239681,0.28487411844748317,0.3046397164457251,0.3049217422450441,0.31009306608497283,0.3301543668676473,0.3416529854080037,0.36927171952332183,0.3656530718544099,0.3918021174359638,0.509409735753497,0.5041272454997904,0.5014366363817402,0.5170649313793403,0.5221577904280276
