trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
16,0.22233308862903778,0.21023773424921158,0.2140007187279962,0.21345413169367403,0.22734642447923972,0.22479627922584738,0.22470077431408375,0.2263368416371143,0.22592244618634633,0.2274429167675863,0.22952186296804414,0.23288276138351574,0.23748006313317993,0.2398691898284089,0.24572123906485763,0.24769963451727173,0.2483694100451006,0.26039795198820215,0.2576685507333887,0.2826872322245186,0.2852635088948824,0.23050202301550682,0.2297587144584355,0.23062288868925235,0.24184834680858658
36,0.22233308862903778,0.21854307830899644,0.22041142018814464,0.20854310413307964,0.21876737427239465,0.21654505204616212,0.21786860436278338,0.21844212754387118,0.21807843853188313,0.21724990285344467,0.21608981849871398,0.21811715958753897,0.2340658998519678,0.2347209179112378,0.23890831783079425,0.24069043396693124,0.24110311013471775,0.24786691961123858,0.2460929146853492,0.25980504873482924,0.2603957856741788,0.2341597700924492,0.23357836881068247,0.23553569218996592,0.2425482723675401
56,0.22233308862903778,0.22684842236878133,0.2268221216482931,0.22701035067369502,0.2260467227338796,0.2280140385344157,0.2275086599579444,0.2287677594045616,0.22812340071544998,0.23084996242230857,0.22996674506310952,0.2293789526595191,0.23065173657075566,0.2295726459940667,0.23209539659673084,0.23368123341659078,0.23383681022433486,0.23533588723427504,0.2345172786373097,0.2369228652451399,0.2355280624534752,0.23781751716939156,0.23739802316292946,0.2404484956906795,0.24324819792649363
116,0.22886423005885084,0.2291348728953752,0.22754752690114735,0.22756531065240101,0.22842918000583776,0.22810091927871898,0.22890621035241376,0.22827336520474548,0.22490975348872486,0.22723314074176426,0.22746204624311678,0.22707563074750375,0.22670997407238186,0.2270641418694882,0.2265603466949543,0.2262383126945784,0.22647668071564186,0.22645649557401243,0.22693108004557108,0.22691023224797843,0.22684427593856446,0.2259390601061885,0.22571008518853877,0.24114842124963304,0.24324819792649363
