trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2,0.24669887032143795,0.22854253533340146,0.2345946771883567,0.2290111377219763,0.2276092209856047,0.2233878680705697,0.22250669251016114,0.1683472551984291,0.17855563187651607,0.18581463485907881,0.2409849308485705,0.30038931836359634,0.3877157744341468,0.43563042720857775,0.5618862842313543,0.6367386754859857,0.24796339901076625,0.2557418533264772,0.2632353561189719,0.27116516466417795,0.2610019142786252,0.2684438547809423,0.27554631576418387,0.29195633652920905,0.303922795803767,0.3140711695368688,0.3321271465407094
20,0.24669887032143795,0.2194643678393832,0.26920414430303463,0.25748644341035754,0.24216583366758596,0.2353410790674732,0.23121726223855685,0.2269138147924625,0.22381040008172554,0.22322305541581033,0.2224766535749955,0.22354975467704472,0.23174547310075697,0.2326551360533283,0.39870752261770576,0.43861792813775335,0.24322814320189476,0.24993267042391512,0.25666148675548467,0.26307568203408,0.2640097717159468,0.26915696759477925,0.2783844334419677,0.29732322923393784,0.3045391327363172,0.31852901947086953,0.33669728510862906
44,0.24669887032143795,0.21038620034536495,0.22819808903554387,0.2257964830742141,0.226467215404418,0.22508243372048123,0.22286048015200102,0.22465079223847542,0.22611752928840526,0.22937861617078797,0.22935395297222966,0.2319896974935822,0.2321841884823154,0.2353381308124807,0.23552876100405715,0.24049718078952095,0.2384928873930233,0.24412348752135307,0.2500876173919974,0.25498619940398204,0.2670176291532684,0.2698700804086162,0.28122255111975153,0.30269012193866657,0.3051554696688674,0.3229868694048702,0.34126742367654866
108,0.2376207028274197,0.19998521007367873,0.20053583203359507,0.21305260830362346,0.21143465707366618,0.21379612278176546,0.2158137651429973,0.22013943395205776,0.2201499914385141,0.22321339400580667,0.2242195981378849,0.22754213663585723,0.23126913672639604,0.23544267458907997,0.24404333764312375,0.2526986548196377,0.26155103622903925,0.26980922548245917,0.2792546472942759,0.2579940568413036,0.26773074196710533,0.2727081980864,0.28658944382448026,0.30330645887121677,0.3096133196028681,0.3275570079727898,0.34126742367654866
