trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
7,0.2352887903472212,0.2352887903472212,0.2352887903472212,0.2487030574811074,0.252066875147817,0.24712696931247718,0.24961815876719945,0.2486619912553475,0.24205243254442127,0.2470702763695142,0.2663791598626678,0.2663673064723993,0.2686820740999472,0.27461284537900876,0.274483916795906,0.2810661999465133,0.2841335068257686,0.3249056943573909,0.3598580858722302,0.40364813363359553,0.4669537554568866,0.4998660127909415,0.569398858704717,0.29244528288735994,0.30057734306171885,0.31638524717167,0.3278339854439876,0.34066942477399026
27,0.2352887903472212,0.2352887903472212,0.2352887903472212,0.2531744798590695,0.25169767357739947,0.25453525069097305,0.25628284682522784,0.25493423888889083,0.2641157885793407,0.2646139404080717,0.26259534685605335,0.261674145442626,0.26783984561455587,0.2657226878503415,0.2682442278070282,0.26557010598393055,0.27135488540161545,0.27335512672752554,0.276315084266667,0.27842169373042563,0.2876417090322583,0.290313349758367,0.29677035328480866,0.30654111656916594,0.3170067815014376,0.33943406536489684,0.3521806744244651,0.36728021257836585
87,0.2352887903472212,0.2352887903472212,0.23976021272518327,0.25280527828865196,0.23231040655548546,0.2362887826511427,0.23611749598826084,0.23168006885908482,0.24227944247517913,0.23804287963017481,0.23731926966193947,0.2409573010226147,0.24410374472191862,0.24250678700997477,0.24756414852317574,0.2464721449780435,0.24215772939269373,0.24807690690839282,0.25187608329893807,0.253126382197569,0.25771425196895037,0.2618245245096036,0.26425361552374793,0.26771846618228146,0.27028761078521635,0.2791406074830327,0.28744784916523913,0.2962451400082037
151,0.2352887903472212,0.2352887903472212,0.24423163510314533,0.2524360767182345,0.23971868793398132,0.2429534707091711,0.24238974362180418,0.21998907650950186,0.2218841809545323,0.221277003504695,0.2246572286713741,0.22990202474744867,0.23161071662277707,0.23401141439084405,0.2376113712012058,0.2397161873205151,0.24376295432094755,0.24589328048761788,0.24988935374699675,0.25370259062909006,0.257206942746243,0.263096016724829,0.27834944920555393,0.2841479046220002,0.2933364289784432,0.3034872964635102,0.3140586369696147,0.2962451400082037
