trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13,0.12551852351848133,0.12551852351848133,0.12551852351848133,0.28853540417432844,0.22957522978183698,0.28490947586546433,0.1850405480772507,0.2384719785156635,0.27170479214238585,0.27121872713491524,0.3017292825583226,0.29940552983364604,0.30274546332697394,0.2997966902167361,0.2923829617267361,0.31244423946825994,0.32074523888920686,0.3674550897809307,0.38519853200158727,0.4052396378725253,0.4236454780953747,0.43430584675794726,0.45072767807051034
31,0.12551852351848133,0.12551852351848133,0.12551852351848133,0.28300335335555543,0.2173749524507418,0.2977972290342846,0.2981156547533581,0.29099019933772313,0.31438489839339123,0.3234280250469961,0.3339072730693298,0.35024551927294884,0.3578388833386408,0.3681976962214047,0.375180025070519,0.38307992230221105,0.38463474047327095,0.39712677375804417,0.4089046617868866,0.4209320333848483,0.44112776470323123,0.4511104785715909,0.47164053014106133
91,0.12551852351848133,0.12551852351848133,0.12551852351848133,0.2774713025367824,0.25165276290023714,0.26243554599192576,0.30024221490888287,0.27949035492079616,0.3064402441034507,0.3179891537138339,0.320154411399164,0.33305630859425994,0.31755754597568214,0.326556359600121,0.3461196945195454,0.3399564403322422,0.34235904201138,0.3572095691973777,0.37385484684787934,0.3886809048796616,0.40069658313065987,0.40890197392940836,0.47164053014106133
150,0.12551852351848133,0.12551852351848133,0.29406745499310144,0.2417755071129322,0.27202172269664404,0.2798477347155995,0.29905726139030475,0.3012698225149891,0.28392755727964414,0.33508824579019075,0.30859448489119434,0.31217713760404686,0.34563815370462436,0.33465074173597276,0.32928196699390266,0.33035083961072453,0.3549070658961554,0.37120405059948247,0.38954724236020233,0.40616319148751817,0.41750121494430353,0.42981482599995935,0.47164053014106133
