trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
19,0.5051461469973317,0.5051461469973317,0.4076185258089685,0.3100909046206053,0.21256328343224207,0.3304516020423768,0.3508848643601731,0.3377261393418173,0.3002231404496248,0.3000364958357856,0.3027033541030656,0.3001664780984674,0.30379887461908706,0.3047185181301729,0.311165302676419,0.3165688602314083,0.32521411319906757,0.32972327468227297,0.33302534453587335,0.3372897945106506,0.34272582407557556,0.34945844741610005,0.37167188478658536,0.38009991107361657,0.40120974909738766,0.3881397829196517,0.45797139520044355,0.49035697387723515,0.5306707675294258,0.569337956018973,0.606499925036563,0.6422792147473394
43,0.5051461469973317,0.4807642417002409,0.3832366205118777,0.28570899932351446,0.18818137813515123,0.26514020009614925,0.2704420335903054,0.28446706824331475,0.2744461244067785,0.28130308249940905,0.28321247685773754,0.25028572383312075,0.25288501068498076,0.2641825025899591,0.2740441922671149,0.28235364398884777,0.31114165539848165,0.3159529435547082,0.32147347682961713,0.32466325462461887,0.3299546815143136,0.33599641771838384,0.3496138262118964,0.38537737057955934,0.39794225755295365,0.40559768598984963,0.4660677898696415,0.5004354222902828,0.5403375646518126,0.5786284482733705,0.6154447474642571,0.6422792147473394
78,0.5051461469973317,0.4563823364031501,0.3588547152147869,0.2613270940264237,0.16379947283806046,0.19982879814992177,0.1899992028204377,0.23120799714481224,0.24866910836393222,0.2625696691630325,0.26372159961240943,0.2810277699773192,0.2797846510912006,0.2752073661910583,0.29566144661107935,0.2912010319356221,0.29706919759789574,0.30218261242714345,0.3099216091233609,0.3120367147385871,0.3171835389530517,0.3225343880206677,0.3275557676372075,0.3906548300855021,0.3946747660085197,0.4230555890600476,0.47416418453883935,0.5105138707033304,0.5500043617741994,0.587918940527768,0.6243895698919513,0.6422792147473394
139,0.5051461469973317,0.43200043110605935,0.3344728099176961,0.2369451887293329,0.24712553744021862,0.2753568312550474,0.2638626710811275,0.19307541624693328,0.2392798756166569,0.24787799138403646,0.25278406507585666,0.2604837939129954,0.26766787535542813,0.26966621936194324,0.2804477604894951,0.28282804381796817,0.29060015796066413,0.2971622448661638,0.32360570181700576,0.32738126940708134,0.33332099318457586,0.34710313640362656,0.35382783935541207,0.3959322895914449,0.3914072744640857,0.4405134921302456,0.4822605792080372,0.5205923191163782,0.5596711588965861,0.5972094327821655,0.6333343923196453,0.6422792147473394
