trading_days_to_expiration,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4
6,0.6854291256951729,0.5222974737267189,0.3785498490403664,0.2775028643454188,0.384344815971353,0.5118440540376539,0.9691565113774193,0.8661808369601749,0.708024250706909,0.7438546178584563,0.5029360958690238,0.3989771631707917,0.543862773100958,0.40790072941791355,0.3084384313088595,0.34004877902797653,0.32961959538353186,0.3357892750386845,0.362255477172917,0.3783430686346998,0.4194874090960945,0.44447358813368454
25,0.6854291256951729,0.5329576194434469,0.3270805922393396,0.27844862879897186,0.3513704555010356,0.5493373512622014,0.358186994879994,0.35563144453886747,0.35222936433681107,0.3581522575698696,0.35200235259741436,0.42285903318218704,0.42883475725065917,0.36477474520219355,0.38936128158634425,0.3664077964503622,0.35502771190516097,0.3666506610947824,0.38304464621937134,0.40250566837480173,0.42025791941494434,0.43655583164114325
88,0.5009771822932627,0.48148836264242006,0.2756113354383128,0.4502935369119878,0.43685745958855865,0.3339357875091533,0.3346921031818855,0.3839838772993342,0.3924233549966168,0.40318979458477416,0.351213423148001,0.31791116194826524,0.3570156776794378,0.38695153795120807,0.37494889371424345,0.36971999457857846,0.35888698931444263,0.3557194397867279,0.3725132913628953,0.3782801022023917,0.3786918189054101,0.38033036752114463
148,0.5116373280099907,0.43001910584139325,0.27655709989186583,0.4173191764416704,0.47435075681310623,0.6515461494432864,0.6004364700710303,0.5460040640031216,0.5681389864275366,0.45306294522689894,0.3750952931593964,0.43088696752461164,0.38245820354867566,0.3860444987087762,0.38770531659449003,0.3688045586028541,0.3809767436111596,0.379362487224177,0.39056164541586985,0.395393327767815,0.37934306455103767,0.3857436499203903
