trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
11,0.118331199001778,0.118331199001778,0.118331199001778,0.2505754321731269,0.26126461331641104,0.2502096026776809,0.25415733200713214,0.25667595868680165,0.26065238877707186,0.2583534230137093,0.2604512633329616,0.2594727123734027,0.26162436646080817,0.26293870076269943,0.277377815519018,0.3091809923351314,0.3237361271256694,0.34140004017457787,0.39049394204666976,0.42143550256296625,0.4716972351122757,0.5353642529764676,0.5659572508326508,0.5530286090002857,0.6289195312487027
26,0.118331199001778,0.118331199001778,0.118331199001778,0.260003103690552,0.26134163796031584,0.25716144207204256,0.2559299702555095,0.2560483086151891,0.25676821508967496,0.2569233946568435,0.25779152518858967,0.25754807023952425,0.25696546488676947,0.25540896435545396,0.24665852017930961,0.26467494358876165,0.2717921974709078,0.35367351564260086,0.39822933217574386,0.43400093570029363,0.4876139895783237,0.5430125024405135,0.5627250903745595,0.57200133956239,0.6289195312487027
71,0.118331199001778,0.118331199001778,0.118331199001778,0.203723825783806,0.12732504823853294,0.15681931834875515,0.17097546003589095,0.17894608743353613,0.18818285532544188,0.19568197207823165,0.19956854582426234,0.2064534376855871,0.21006240230677314,0.21340445043221792,0.21593922483960123,0.22016889484239183,0.21984826781614628,0.3659469911106238,0.405964722304818,0.44656636883762096,0.5035307440443717,0.5506607519045592,0.5594929299164683,0.5909740701244942,0.6289195312487027
129,0.118331199001778,0.118331199001778,0.118331199001778,0.14744454787705996,0.15907062497127653,0.17132839367373398,0.17778452436307732,0.18269471619374802,0.18782724777637017,0.19198781637621182,0.19572252276661917,0.19927372358256346,0.2027274636685734,0.245391132975618,0.26256010858736634,0.2719525109840306,0.28062415399536206,0.3782204665786468,0.41370011243389215,0.4591318019749483,0.5194474985104196,0.558309001368605,0.556260769458377,0.6099468006865985,0.6289195312487027
