trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
17,0.12683274603736278,0.12683274603736278,0.12683274603736278,0.12683274603736278,0.1512622914559307,0.1559492280224172,0.1624380871893204,0.18928216878073637,0.2150399201908965,0.23558523344860643,0.2628790968874195,0.2889482952735974,0.24596049239998963,0.26386065330784875,0.28158578238175924,0.33460862025323196,0.34702949131466376
35,0.12683274603736278,0.12683274603736278,0.12683274603736278,0.12654514352044474,0.1386871034741547,0.15116541592634722,0.15903700536704074,0.17281915924555621,0.1882436497927653,0.20968511165888196,0.2296974077132672,0.25139213423587775,0.2784216609244333,0.2997565210157025,0.3184876895527071,0.33998226382007357,0.3493785671461938
95,0.12683274603736278,0.12683274603736278,0.12683274603736278,0.1347841928322734,0.07834033075127289,0.11016750484828904,0.12697372484100233,0.13304286394762907,0.14815598275085107,0.15809226385890096,0.16849462640864302,0.1810381553511023,0.1920689178921413,0.20778196803986348,0.32386133311954873,0.3423313396516036,0.3493785671461938
154,0.12683274603736278,0.12683274603736278,0.12683274603736278,0.14302324214410206,0.07851902962628722,0.10764629994198116,0.1214137566731358,0.1310277309818451,0.13961716535480265,0.21048568037316023,0.22872146084112022,0.21349932387554596,0.22796478559999503,0.24468387521081136,0.32923497668639035,0.34468041548313366,0.3493785671461938
