trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
9,0.23841130359086787,0.23594127982782434,0.31639801787674715,0.27883880740387956,0.2764834265379723,0.25826755988577427,0.25096670965733664,0.24516021155532267,0.24475038443198854,0.2437207564883101,0.24977872713647237,0.2572256696552125,0.267630209277589,0.31602581301281607,0.38073908377475824,0.2538360582503998,0.2606454229712715,0.2689123012172734,0.27791362024078453,0.2671561769315684,0.2746869018455956,0.28205840453691855,0.2896248375502506,0.2997966044022009,0.313358489442205,0.3299341272088001
27,0.23841130359086787,0.23470626794630256,0.2687147097075958,0.2525428826867415,0.2506511477092303,0.24535849372021018,0.24100786670251284,0.24090057719815505,0.23982148139848064,0.23975644476863886,0.23839428908012128,0.24057723498189593,0.2440227850187505,0.2792877039170512,0.31429147748643493,0.24982586984832297,0.25495488377754955,0.2630440044784194,0.2705741200813484,0.26911695543639647,0.27649148579778116,0.28393957193039454,0.2915268866634406,0.30298043871498603,0.31695559764942194,0.3346248378848808
51,0.23841130359086787,0.2334712560647808,0.2333172539724374,0.22888241780054008,0.23396112047098305,0.2296692112694629,0.23530370405701148,0.23013821577081212,0.23765214452456745,0.23375743755711978,0.23819633352301306,0.23441349459117236,0.24422127904859728,0.24254959482128638,0.2478438711981117,0.24581568144624616,0.24926434458382762,0.25717570773956544,0.2632346199219123,0.2710777339412245,0.2782960697499667,0.2858207393238705,0.29342893577663065,0.30616427302777116,0.32055270585663886,0.3393155485609614
115,0.23717629170934612,0.20969328569132528,0.21442781037460049,0.21799784993769364,0.2225672735199753,0.22165761583403137,0.2236478938313796,0.22614848972040558,0.2279740658280801,0.23233632569654952,0.23471081948764877,0.23986051940507427,0.24501359828490055,0.2522062236623817,0.2578462466524766,0.26633596216499345,0.27478059795612736,0.2852531204002206,0.26519539842674034,0.27288231789341,0.2801772371434426,0.2877227884370605,0.2966127700894158,0.3097613812349881,0.3252434165327195,0.3393155485609614
