trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
16,0.06284712499255284,0.06284712499255284,0.08758151657417229,0.10493753562935156,0.11493402471590729,0.12588860191412696,0.12736655712126094,0.13598656833671335,0.13797365179513912,0.1443981207425397,0.14521751144729,0.1521046954282153,0.15461650732585405,0.16458991838267711,0.16876058720201384,0.17691766013648708,0.18453066667020307,0.1980522786581451,0.20649824340870865,0.21711077474326956,0.22209774367801197,0.23994570245961538,0.24404529071738998,0.2721826034841446,0.2947414893820503,0.3077400558853106,0.3322583046201761,0.3227304608823922
35,0.06284712499255284,0.06284712499255284,0.09660618105012325,0.10051230055068519,0.11162478995145672,0.12729162008648487,0.1311015326703462,0.13649590455978433,0.1382808489702909,0.14282748899774522,0.14485428135407913,0.14820969803729994,0.1498319426868168,0.1544352995748642,0.1548613509704479,0.1602162845716382,0.16260073669979755,0.16691063518935395,0.1694771505252691,0.1779761051634558,0.1775678959721733,0.18553784167636425,0.18557820843432898,0.22760042688232396,0.2422241577090986,0.2520478279390379,0.26861902254437414,0.3227304608823922
74,0.06284712499255284,0.06284712499255284,0.10563084552607421,0.1294622843739851,0.12486457981302303,0.12991194390360455,0.1325976569409518,0.139021421792856,0.13873203567411446,0.1402203651890238,0.14373802354489407,0.14506113741465537,0.14926772312358702,0.15041980695357293,0.15293473106762995,0.15368599683245304,0.15791942759030456,0.15944096726611526,0.16381998861714261,0.16464569352459157,0.16815005484863607,0.1703737656316428,0.17417875678719266,0.18301825028050336,0.18970682603614694,0.19635559999276525,0.20497974046857223,0.3227304608823922
133,0.06284712499255284,0.07855685209822133,0.10936277070801792,0.11824325948035785,0.12908988694157422,0.1372108035807394,0.12775136170421705,0.1337730045073853,0.13266823654430523,0.13232578938311623,0.13644628031266778,0.13708310760780035,0.14015144950609823,0.1408349504211788,0.14338353677550467,0.14417029565034112,0.14578553220138496,0.15021597550949436,0.14889192911053936,0.15004886642070867,0.15180744886406114,0.1532318618237101,0.15629935652026947,0.23887986983127685,0.2487234409607288,0.26430695230647067,0.26385510067548223,0.3227304608823922
