trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
15,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09397955142671698,0.12972689700528467,0.15392288129487114,0.17229813754782144,0.19001898589231817,0.2106009221113589,0.23868597148810608,0.2640996988657953,0.27430092838061754,0.301218963823086,0.331638480776651,0.34052944334658575
40,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.0870912536340671,0.1167790595754247,0.12883457441627513,0.16123777404504797,0.19516446994707834,0.21762218445554568,0.24503940333252838,0.26665000624450086,0.28103043724123467,0.30882384306147725,0.33386122141913466,0.34052944334658575
83,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.11616468917848484,0.1317279917672564,0.1409892749040056,0.15017741054227446,0.20030995400183854,0.22464344679973247,0.2513928351769507,0.2692003136232064,0.28775994610185174,0.3164287222998685,0.3360839620616184,0.34052944334658575
143,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09506039589859872,0.09451997366265785,0.05796466457597352,0.0831430696989804,0.1566437062259135,0.17009819821729633,0.20545543805659872,0.2316647091439193,0.257746267021373,0.271750621001912,0.29448945496246887,0.3240336015382597,0.33830670270410207,0.34052944334658575
