trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.6058098843914957,0.5192499242160683,0.20882129872613148,0.44057761422574054,0.3812209706574821,0.3324981111414519,0.21463783845935752,0.20384834975100932,0.20563062710684224,0.2256713960653912,0.277677669532097,0.2244549090521212,0.2859501645560467,0.29634211933203664,0.3035318899560632,0.3122309063331263,0.32295009773824357,0.32981171758445565,0.3439159428367816,0.36507239655255175,0.39136046368164645,0.41351693099033504,0.4399792878480644,0.46604288375168,0.48421193621615144
24,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.8847898252205401,0.47021271362935957,0.3374743419546394,0.22016554225394097,0.3322999405035446,0.3084905300904552,0.16520502764160655,0.2066977735603258,0.22125227648208987,0.23843065052652201,0.2507445816102442,0.26598813537079113,0.27461508405188884,0.2815554547702673,0.2929148676987789,0.30153135013208787,0.3096187154375945,0.32651221810099434,0.3309115507456094,0.3482507402005057,0.3706796153365671,0.3982540797966729,0.41860454805488906,0.4471042011124562,0.47235577796475464,0.488163988966617
83,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.7917965116108586,0.33461554286722345,0.15569875969321045,0.23150978578175044,0.2240222667813487,0.23576008952342825,0.2595121764007388,0.25960546888862585,0.270469043257192,0.27187328716269044,0.27984876903754236,0.28804454786457856,0.2947395841276056,0.3031966225985521,0.30753296960401394,0.31745528812418977,0.315825857012742,0.3276120512621481,0.3352463481093335,0.3538579589845211,0.37757323145159355,0.4033416968612269,0.42572946131928086,0.4534170953255308,0.4763078307152202,0.488163988966617
144,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.9777831388302215,0.6988031980011772,0.1990183721050873,0.197477055198322,0.20631151905379805,0.2442211315315903,0.25183235290250555,0.2569182838844165,0.2671444291557935,0.2736249485069102,0.2781747586725168,0.27958935940908897,0.2873742604997116,0.29034487434182615,0.2997693709652944,0.3055324297800386,0.314843097228658,0.3193879773754928,0.3287118844233019,0.33958114547305757,0.3594651777685364,0.38446684756662,0.40842931392578097,0.4328543745836726,0.45972998953860544,0.4802598834656858,0.488163988966617
