trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
9,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1178269409221779,0.11434825139993436,0.09896463456838335,0.08102373378909476,0.11464055607882959,0.13090099521664195,0.14320487307011057,0.15773127027806844,0.18492508434730656,0.21784507255565425,0.2347112981395089,0.1457358474157565,0.1476943837015331,0.1497996510950722,0.15223233471598654,0.15552594424362864,0.15868842971639618
26,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.11795545570473054,0.12058619980194304,0.07808979236498334,0.11928730937317683,0.12479285961795886,0.12858969847017296,0.13051493453987417,0.1363001696569568,0.1435462420963866,0.15323022685672963,0.1631938889409483,0.14668595360370623,0.1477235456564717,0.1508231228369032,0.15242520478461274,0.15697987893882348,0.15881573775758512
50,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.11808397048728318,0.12682414820395171,0.13004245928268643,0.13288213452457523,0.1339429764873533,0.1355924524804384,0.13780873290940096,0.14056209740172518,0.14071241160299838,0.14353586589764228,0.14383563503985702,0.14763605979165595,0.14775270761141027,0.15184659457873415,0.15261807485323894,0.15843381363401832,0.15894304579877405
113,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.1175699113570726,0.11769842613962525,0.10811030299792569,0.11983947677178336,0.13157713892040693,0.13772932195596066,0.14158489516284067,0.14367564977129693,0.14714461005166207,0.14911423131002308,0.15017043545012107,0.1525650361478667,0.14478574122780674,0.14766522174659452,0.14877617935324122,0.15203946464736035,0.15407200954843378,0.15856112167520725,0.15894304579877405
